,Unnamed: 0,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
541,547,6037221401,3359,Los Angeles,90018,Los Angeles,-118.3132694,34.033885999999995,3298.49,98.17,49.37,6.08,70.85,93.35,90.56,66.0,89.96,91.30087789,774.0,0.903431764,9.350204818,21937.0,2.5
543,549,6037601700,5646,Los Angeles,90304,Inglewood,-118.3498384,33.935217,2630.69,95.83,54.01,6.65,81.79,63.66,73.25,61.1,85.41,77.31800766,1090.0,1.818390805,6.763073737999999,32479.0,4.18
546,552,6019004701,6682,Fresno ,93705,Fresno,-119.83690459999998,36.7994995,526.12,33.45,52.79,6.5,79.13,111.6,94.98,71.7,94.12,60.2739726,895.0,1.372353674,5.215648602,34729.0,3.19
547,553,6037204420,3138,Los Angeles,90033,Los Angeles,-118.2116197,34.0445316,833.96,59.21,52.12,6.42,77.45,96.21,91.7,76.3,97.12,90.62844542,831.0,0.9459757440000001,12.15165446,22852.0,3.28
548,554,6037123410,4247,Los Angeles,91605,North Hollywood,-118.4214325,34.1993793,1656.55,86.08,58.92,7.26,89.99,48.97,54.91,62.3,86.49,75.5086072,1151.0,1.6009389669999998,10.58241443,39861.0,3.4
549,555,6037294810,3991,Los Angeles,90744,Wilmington,-118.2714945,33.7795265,802.19,56.85,56.46,6.95,85.92,70.22,78.81,78.5,97.81,88.44114528,1093.0,1.730646872,11.90833135,35223.0,4.58
554,560,6037302301,3790,Los Angeles,91204,Glendale,-118.2632446,34.1446832,887.36,62.01,70.18,8.64,98.69,59.28,68.21,39.4,58.63,80.92679651,1674.0,1.59838818,8.601337089,56050.0,2.84
562,568,6037533501,3090,Los Angeles,90255,Huntington Park,-118.200577,33.9854565,1361.8,79.76,59.43,7.32,90.74,44.61,48.57,72.8,94.82,76.52399481,1008.0,1.8521400780000001,7.389438091000001,37281.0,4.14
564,570,6037575300,4947,Los Angeles,90813,Long Beach,-118.1850264,33.7862258,946.81,64.97,48.38,5.96,68.0,127.37,97.26,73.6,95.39,87.08487085,894.0,1.163099631,8.461327886,32250.0,3.88
566,572,6037190520,3728,Los Angeles,90027,Los Angeles,-118.3038048,34.0999328,1296.18,78.05,53.2,6.55,80.09,51.93,58.95,65.2,89.25,91.31985731,994.0,1.009512485,27.90138961,28892.0,2.28
568,574,6037242000,3938,Los Angeles,90002,Los Angeles,-118.2502155,33.9392821,884.23,61.87,51.16,6.3,75.37,68.42,77.1,68.1,91.67,65.29080675,1110.0,1.477485929,6.670370826,30682.0,3.9
571,577,6037296220,4307,Los Angeles,90731,San Pedro,-118.2837798,33.7410279,468.99,27.75,53.87,6.64,81.51,84.98,87.56,73.1,95.11,89.95686999,761.0,1.19038817,12.24547811,27345.0,2.6
573,579,6037294820,3579,Los Angeles,90744,Wilmington,-118.2656258,33.7797819,700.69,50.09,53.09,6.54,79.88,70.22,78.81,74.9,96.13,85.31701891,923.0,1.507230256,9.486994415,32060.0,4.16
574,580,6037531102,3548,Los Angeles,90063,Los Angeles,-118.1815818,34.0368392,2141.1,92.19,58.24,7.17,88.87,53.1,60.34,58.7,83.05,75.22321429,1032.0,1.568080357,7.275609082000001,39423.0,3.81
575,581,6071001101,4092,San Bernardino,91762,Ontario,-117.66299209999998,34.0660715,578.31,39.18,60.03,7.39,91.64,69.05,77.88,54.9,78.88,61.998362,1047.0,1.623259623,6.241703135,33450.0,3.13
576,582,6037228420,3150,Los Angeles,90011,Los Angeles,-118.27189140000002,34.0082598,872.13,61.3,51.88,6.39,76.94,63.52,73.07,80.1,98.39,82.64462809999999,936.0,1.271349862,10.59158987,28426.0,4.69
580,586,6037195720,2304,Los Angeles,90026,Los Angeles,-118.2633783,34.0737627,2842.99,96.78,59.64,7.35,91.06,55.22,63.31,41.9,62.41,83.41013825,1017.0,1.116359447,12.15517983,41875.0,2.43
582,588,6037603005,5591,Los Angeles,90247,Gardena,-118.3047564,33.898295399999995,1106.95,72.01,55.79,6.87,84.95,73.5,80.94,48.4,71.36,69.01254774,1225.0,1.4980905619999998,11.39931535,45938.0,3.07
584,590,6065041001,2832,Riverside ,92503,Riverside,-117.4643999,33.9496836,996.94,67.49,60.46,7.45,92.27,59.41,68.41,55.8,79.92,67.62778506,1108.0,2.096985583,6.295491919,40245.0,3.85
586,592,6037190802,2784,Los Angeles,90028,Los Angeles,-118.3299158,34.0943604,1747.69,87.64,64.66,7.96,95.91,51.06,57.61,56.0,80.11,90.59259259,1134.0,1.023703704,11.22368756,31156.0,1.97
588,594,6037540502,6552,Los Angeles,90262,Lynwood,-118.2136057,33.915979,752.77,53.85,57.94,7.14,88.41,45.85,50.74,61.5,85.72,84.24566088,995.0,1.784379172,10.11815295,30761.0,4.36
590,596,6037236100,5265,Los Angeles,90008,Los Angeles,-118.3402132,34.0126393,968.48,66.02,53.79,6.63,81.31,101.23,92.97,53.0,76.87,86.50222679,982.0,0.9366221309999999,10.44749287,21899.0,1.93
593,599,6037531502,3273,Los Angeles,90022,Los Angeles,-118.1708472,34.019890999999994,2294.54,93.42,55.1,6.79,83.83,60.15,69.32,67.4,91.11,77.79255319,1053.0,1.550531915,6.986928905,40074.0,4.26
594,600,6037433304,4726,Los Angeles,91732,El Monte,-118.019896,34.07089860000001,1737.96,87.4,56.36,6.94,85.76,67.93,76.87,65.1,89.13,81.46153846,1064.0,1.52,6.662270006,36750.0,3.58
597,603,6037291110,3510,Los Angeles,90044,Los Angeles,-118.2868209,33.9200912,3309.97,98.26,61.59,7.59,93.35,69.17,78.03,56.1,80.28,77.14968153,982.0,1.468949045,7.1453707920000005,35667.0,2.98
600,606,6037533300,3558,Los Angeles,90270,Maywood,-118.2024051,33.9927923,1387.79,80.47,57.47,7.08,87.63,41.44,44.36,60.8,85.05,80.11976048,864.0,1.65988024,9.748663049,31556.0,4.01
601,607,6037240700,6161,Los Angeles,90002,Los Angeles,-118.2593919,33.9470153,896.04,62.49,51.35,6.33,75.78,74.83,81.81,63.0,87.19,51.97132616,1022.0,1.5866188769999998,5.671395678,39265.0,3.69
602,608,6037199900,2683,Los Angeles,90031,Los Angeles,-118.2115758,34.0650794,1956.03,90.46,66.83,8.23,97.31,42.22,45.37,70.9,93.66,80.84544254,910.0,1.313077939,6.915075011,32019.0,3.49
603,609,6037535702,5522,Los Angeles,90280,South Gate,-118.2050283,33.9542813,914.59,63.27,52.11,6.42,77.4,46.23,51.3,66.2,90.07,65.91080877,990.0,1.7898715040000002,5.492954584,37514.0,3.48
606,612,6037575803,2837,Los Angeles,90813,Long Beach,-118.1937148,33.778966100000005,634.61,44.91,52.25,6.44,77.85,115.35,95.67,73.4,95.25,96.01301871,789.0,0.8543531329999999,24.91930487,19926.0,2.44
608,614,6037302504,4234,Los Angeles,91205,Glendale,-118.2491936,34.1351285,733.22,52.65,53.09,6.54,79.86,58.06,66.59,57.6,81.89,89.62264151,1294.0,1.270215633,15.92192786,33314.0,2.91
