,Census Tract,Total Population,California County,ZIP,Nearby City,Longitude,Latitude,Traffic,Traffic Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Poverty,Poverty Pctl
7401,6097153706,4092,Sonoma ,95436,Forestville,-122.89885500000001,38.468933,212.25,6.17,34.85,4.29,31.6,21.95,10.65,25.0,36.22
7402,6081604600,2599,San Mateo,94030,Millbrae,-122.41815359999998,37.6002391,1123.81,72.67,21.73,2.68,5.09,39.01,40.32,14.6,15.51
7403,6037460501,5418,Los Angeles,91011,La Canada Flintridge,-118.1926568,34.2181704,138.87,2.78,45.34,5.59,59.51,14.54,2.87,10.5,7.81
7404,6111005910,1775,Ventura ,91320,Newbury Park,-118.9266027,34.1665091,191.71,5.1,26.96,3.32,13.06,20.54,8.64,8.2,4.41
7406,6037460700,5034,Los Angeles,91011,La Canada Flintridge,-118.1988193,34.1933667,942.77,64.72,57.86,7.13,88.29,13.41,2.11,10.1,7.24
7407,6087120900,8360,Santa Cruz,95066,Scotts Valley,-122.0142312,37.07412539999999,597.64,41.23,41.46,5.11,48.89,20.71,8.85,14.2,14.58
7408,6017030710,4989,El Dorado,95762,El Dorado Hills,-121.06174809999999,38.68253370000001,361.71,17.51,19.31,2.38,2.64,21.58,10.09,8.7,5.04
7409,6081613200,6494,San Mateo,94028,Portola Valley,-122.2158436,37.3697092,588.89,40.23,36.85,4.54,36.8,6.8,0.19,7.7,3.72
7410,6059042326,4608,Orange ,92677,Laguna Niguel,-117.71950009999999,33.536825,469.52,27.81,24.67,3.04,9.11,22.54,11.69,17.1,20.64
7411,6085511916,4669,Santa Clara,95118,San Jose,-121.89668859999999,37.2367224,430.98,23.84,22.42,2.76,6.04,22.28,11.28,14.3,14.83
7412,6067009406,2390,Sacramento ,95638,Herald,-121.1238857,38.313447499999995,105.75,1.39,24.82,3.06,9.37,31.25,27.42,21.4,29.4
7413,6085503002,3506,Santa Clara,95125,San Jose,-121.88726580000001,37.27687120000001,703.3,50.32,31.8,3.92,23.96,23.81,13.74,17.5,21.45
7414,6037620303,4547,Los Angeles,90266,Manhattan Beach,-118.40180819999999,33.8915717,701.85,50.18,47.45,5.84,65.25,16.77,4.84,8.3,4.53
7415,6061021038,7632,Placer ,95747,Roseville,-121.3225905,38.7573511,454.82,26.19,18.03,2.22,1.72,33.28,30.64,18.8,24.21
7416,6089010804,2745,Shasta ,96003,Redding,-122.32431729999999,40.6092572,150.74,3.27,13.29,1.64,0.3,54.34,62.15,28.1,41.66
7417,6061020502,4103,Placer ,95603,Auburn,-121.09971670000002,38.856714600000004,933.11,64.22,31.6,3.89,23.47,29.58,24.41,20.1,26.81
7418,6059063005,1365,Orange ,92660,Newport Beach,-117.89753119999999,33.6108943,1362.52,79.78,42.78,5.27,52.37,20.08,8.09,8.1,4.26
7419,6037800332,6665,Los Angeles,91301,Agoura Hills,-118.77316699999999,34.161035600000005,376.91,18.66,30.45,3.75,20.75,19.08,7.04,8.1,4.26
7420,6081608023,2549,San Mateo,94404,San Mateo,-122.27118020000002,37.5412238,327.9,14.44,26.66,3.28,12.51,22.07,10.91,7.8,3.85
7421,6061021040,3493,Placer ,95747,Roseville,-121.34725559999998,38.7756083,294.19,11.67,18.75,2.31,2.2,35.61,34.58,24.0,34.38
7422,6085507906,4460,Santa Clara,95129,San Jose,-122.0192271,37.301992,436.99,24.48,27.82,3.43,15.07,16.06,4.13,7.8,3.85
7423,6037800326,4972,Los Angeles,91301,Agoura Hills,-118.81242759999998,34.1237813,658.71,46.89,43.91,5.41,55.64,9.91,0.67,11.8,10.17
7424,6111001700,3531,Ventura ,93003,Ventura,-119.2122733,34.3175245,517.29,32.67,25.17,3.1,10.06,44.46,48.4,6.0,1.89
7425,6059099308,5847,Orange ,92648,Huntington Beach,-118.02014340000001,33.6791148,507.4,31.52,38.98,4.8,42.46,27.01,19.64,4.3,0.43
7426,6073017054,5810,San Diego,92064,Poway,-117.04590400000001,32.9895326,769.9,54.96,25.61,3.15,10.9,24.35,14.8,16.3,18.89
7427,6037138000,4484,Los Angeles,91364,Woodland Hills,-118.59105009999999,34.1488008,440.07,24.83,31.0,3.82,21.93,28.89,23.26,15.7,17.69
7428,6059062639,6996,Orange ,92656,Aliso Viejo,-117.7293374,33.5601414,482.8,29.04,28.78,3.55,16.99,23.21,12.73,9.5,6.11
7429,6073021304,2616,San Diego,91935,Jamul,-116.86871119999999,32.684791600000004,206.3,5.78,31.97,3.94,24.27,11.65,1.32,9.9,6.84
7430,6017030601,5044,El Dorado,95664,Pilot Hill,-121.0317149,38.8331487,208.01,5.89,22.97,2.83,6.68,26.96,19.49,19.0,24.58
7431,6081608300,3401,San Mateo,94404,San Mateo,-122.24891000000001,37.5590519,147.95,3.16,17.42,2.15,1.41,22.07,10.91,6.9,2.82
7432,6041125000,4262,Marin ,94941,Mill Valley,-122.50588049999999,37.8886599,1507.95,83.06,26.02,3.21,11.43,20.33,8.4,23.4,33.34
7433,6083002008,6451,Santa Barbara,93455,Santa Maria,-120.425077,34.886182399999996,460.72,26.76,17.46,2.15,1.43,34.59,32.75,21.2,29.15
7434,6083001402,3392,Santa Barbara,93108,Santa Barbara,-119.63889809999999,34.42564539999999,854.9,60.4,31.24,3.85,22.59,18.61,6.51,17.9,22.33
7435,6013345108,7353,Contra Costa,94582,San Ramon,-121.95535759999999,37.778440100000005,1040.23,69.46,28.37,3.49,16.18,22.97,12.28,4.0,0.36
7436,6073002002,2559,San Diego,92115,San Diego,-117.09292520000001,32.7645572,779.44,55.47,27.64,3.4,14.64,37.32,37.54,21.7,30.03
7437,6073017303,3018,San Diego,92075,Solana Beach,-117.2636285,33.0018126,1989.71,90.88,32.13,3.96,24.72,23.49,13.25,12.9,12.07
7438,6013355302,3484,Contra Costa,94598,Walnut Creek,-121.99445959999998,37.9210134,474.19,28.22,17.23,2.12,1.33,31.07,27.2,5.1,1.07
7439,6041130201,3191,Marin ,94965,Sausalito,-122.48553759999999,37.8510768,1252.47,76.79,29.15,3.59,17.7,40.27,42.36,11.5,9.49
7440,6061021039,1771,Placer ,95747,Roseville,-121.35205690000001,38.7846135,237.18,7.58,18.58,2.29,2.1,35.61,34.58,10.2,7.4
7441,6059062619,3885,Orange ,92651,Laguna Beach,-117.7681955,33.5409778,715.37,51.26,29.8,3.67,19.18,28.63,22.75,13.2,12.68
7442,6061022300,709,Placer ,96142,Tahoma,-120.16835309999999,39.070193700000004,284.8,10.9,17.25,2.12,1.34,43.38,46.84,19.4,25.53
7443,6073009805,4715,San Diego,92119,San Diego,-117.0343554,32.815607799999995,294.79,11.74,23.19,2.86,6.93,21.09,9.26,16.4,19.08
7444,6059042338,4580,Orange ,92629,Dana Point,-117.7050638,33.483425800000006,365.27,17.78,22.8,2.81,6.47,29.15,23.64,12.6,11.58
7445,6037800406,2644,Los Angeles,90265,Malibu,-118.8610455,34.0602402,173.69,4.27,26.91,3.31,12.99,9.46,0.54,18.1,22.77
7446,6023010501,6635,Humboldt ,95519,McKinleyville,-124.1129005,40.9390795,223.2,6.82,11.78,1.45,0.19,72.0,79.84,38.1,56.92
7447,6097154304,2400,Sonoma ,95421,Cazadero,-123.19330990000002,38.643507299999996,138.73,2.76,34.25,4.22,29.94,21.53,10.0,27.4,40.39
7448,6073015502,2748,San Diego,92019,El Cajon,-116.8356541,32.801394099999996,369.3,18.15,31.79,3.92,23.92,30.56,26.06,21.7,30.03
7449,6059052513,5675,Orange ,92604,Irvine,-117.78930919999999,33.6786721,362.35,17.57,38.65,4.76,41.64,20.82,8.99,16.7,19.66
7450,6073008328,5162,San Diego,92130,San Diego,-117.2061538,32.968196899999995,250.82,8.52,24.95,3.07,9.61,12.16,1.48,9.2,5.67
7451,6079011001,5314,San Luis Obispo,93401,San Luis Obispo,-120.6236236,35.2739653,565.11,37.89,18.23,2.25,1.82,30.83,26.82,29.9,44.68
7452,6017030803,7241,El Dorado,95682,Shingle Springs,-120.95743130000001,38.6856815,485.95,29.29,19.64,2.42,2.87,27.51,20.5,19.0,24.58
7453,6073007302,2060,San Diego,92107,San Diego,-117.24466670000001,32.7357705,347.84,16.19,21.92,2.7,5.28,34.5,32.54,15.3,16.84
7454,6073015406,2492,San Diego,92019,El Cajon,-116.8984176,32.7723038,427.74,23.56,24.36,3.0,8.56,34.41,32.28,10.1,7.24
7455,6057000401,5744,Nevada ,95975,Rough and Ready,-121.18017649999999,39.24605,152.69,3.36,17.62,2.17,1.52,34.28,32.02,22.9,32.24
7456,6059042325,3375,Orange ,92677,Laguna Niguel,-117.7312595,33.525556699999996,284.51,10.85,27.23,3.35,13.7,22.54,11.69,11.5,9.49
7457,6085503334,8854,Santa Clara,95138,San Jose,-121.76884950000002,37.279143299999994,837.74,59.44,37.32,4.6,38.05,23.74,13.65,5.8,1.76
7458,6085509802,2719,Santa Clara,94040,Mountain View,-122.08234350000001,37.3787632,594.15,40.86,36.23,4.46,35.11,18.25,6.13,8.5,4.78
7459,6061022100,961,Placer ,96145,Tahoe City,-120.2181031,39.1164345,304.0,12.43,19.67,2.42,2.95,21.07,9.23,30.4,45.56
7460,6073007701,3703,San Diego,92109,San Diego,-117.2400754,32.7883849,604.83,42.07,20.25,2.49,3.48,22.26,11.26,20.0,26.65
7461,6075017102,3451,San Francisco,94117,San Francisco,-122.4504754,37.76543529999999,533.46,34.19,28.72,3.54,16.89,35.0,33.52,14.2,14.58
7462,6087100900,4236,Santa Cruz,95062,Santa Cruz,-122.00445520000001,36.969635700000005,589.26,40.27,22.38,2.76,5.95,29.99,25.05,27.0,39.7
7463,6059062633,6545,Orange ,92656,Aliso Viejo,-117.73915840000001,33.563581,709.68,50.83,30.88,3.8,21.59,21.29,9.71,8.7,5.04
7464,6083002013,2737,Santa Barbara,93455,Santa Maria,-120.4778503,34.8835245,140.37,2.84,33.76,4.16,28.44,34.59,32.75,8.2,4.41
7465,6085509801,5274,Santa Clara,94024,Los Altos,-122.0894803,37.378811,545.8,35.73,37.14,4.57,37.55,13.79,2.38,12.0,10.58
7466,6065044917,3911,Riverside ,92270,Rancho Mirage,-116.41637630000001,33.7755085,324.51,14.17,24.49,3.02,8.75,25.31,16.78,23.4,33.34
7467,6073007100,5029,San Diego,92106,San Diego,-117.23901969999999,32.717199199999996,471.94,28.02,38.04,4.69,39.93,22.58,11.73,16.9,20.15
7468,6061021901,3060,Placer ,95703,Applegate,-120.9841213,38.993655,384.45,19.56,17.0,2.09,1.26,35.21,33.89,27.5,40.62
7469,6081608001,3393,San Mateo,94404,San Mateo,-122.25765220000001,37.551120000000004,154.97,3.5,17.75,2.19,1.59,22.07,10.91,10.6,8.08
7470,6013348000,4587,Contra Costa,94549,Lafayette,-122.132124,37.9026902,2471.88,94.74,32.27,3.97,25.07,23.4,13.07,6.7,2.56
7471,6075021600,3836,San Francisco,94131,San Francisco,-122.43814170000002,37.7454964,271.66,9.95,22.11,2.72,5.56,33.53,30.96,15.6,17.54
7472,6037300100,6002,Los Angeles,91214,La Crescenta,-118.2325716,34.2442558,147.36,3.11,28.84,3.55,17.11,33.37,30.79,12.1,10.79
7474,6085506802,5237,Santa Clara,95124,San Jose,-121.93623999999998,37.24693,1040.63,69.48,31.81,3.92,23.98,21.51,9.96,11.4,9.35
7475,6079010707,5751,San Luis Obispo,93402,Los Osos,-120.85030649999999,35.3215844,518.17,32.76,21.63,2.66,4.95,45.11,49.59,22.3,31.14
7476,6083000700,6408,Santa Barbara,93105,Santa Barbara,-119.6645571,34.4611878,328.17,14.5,25.31,3.12,10.33,19.22,7.17,14.8,15.78
7477,6059021912,4828,Orange ,92869,Orange,-117.7562327,33.8168761,738.21,52.94,48.48,5.97,68.31,23.32,12.89,5.7,1.63
7478,6061021044,5719,Placer ,95747,Roseville,-121.33531909999999,38.78329960000001,315.1,13.5,21.45,2.64,4.73,35.61,34.58,14.6,15.51
7479,6083002928,4089,Santa Barbara,93117,Goleta,-119.87169779999999,34.4129398,364.65,17.75,10.03,1.23,0.06,33.73,31.28,86.7,99.53
7480,6073007502,3227,San Diego,92107,San Diego,-117.2489105,32.747805,388.69,19.98,21.01,2.59,4.27,36.11,35.57,23.4,33.34
7481,6073017051,4301,San Diego,92128,San Diego,-117.06650649999999,33.0037084,511.13,32.01,25.23,3.11,10.16,16.05,4.1,12.2,10.96
7482,6111001800,4302,Ventura ,93003,Ventura,-119.230938,34.2960463,480.44,28.8,23.86,2.94,7.77,44.23,48.06,5.4,1.31
7483,6059062630,1722,Orange ,92612,Irvine,-117.7890788,33.6520157,2444.7,94.55,38.11,4.69,40.19,12.12,1.46,8.1,4.26
7484,6059032037,4929,Orange ,92692,Mission Viejo,-117.6356879,33.6200601,371.5,18.35,30.38,3.74,20.55,20.54,8.64,11.4,9.35
7485,6061021128,2686,Placer ,95677,Rocklin,-121.26099769999999,38.7870482,357.92,17.06,17.91,2.21,1.69,41.78,44.83,15.7,17.69
7486,6085507301,6555,Santa Clara,95070,Saratoga,-122.0078856,37.2589677,691.49,49.33,35.75,4.4,33.94,13.48,2.14,8.0,4.12
7487,6087101100,5444,Santa Cruz,95060,Santa Cruz,-122.0333899,36.9550263,402.06,21.16,21.66,2.67,5.0,29.67,24.57,26.0,37.81
7488,6089011900,4511,Shasta ,96073,Palo Cedro,-122.2576122,40.5229657,180.05,4.61,21.9,2.7,5.23,29.51,24.21,21.5,29.57
7489,6001442000,3212,Alameda ,94539,Fremont,-121.9351067,37.5592488,1322.88,78.84,23.8,2.93,7.7,20.24,8.28,6.6,2.39
7490,6037920016,4904,Los Angeles,91390,Santa Clarita,-118.5206685,34.463885,381.74,19.25,24.73,3.05,9.26,14.83,3.2,8.4,4.63
7491,6057001203,2927,Nevada ,96161,Truckee,-120.21109070000001,39.353485,407.59,21.74,24.71,3.04,9.22,10.33,0.85,25.8,37.52
7492,6001430200,6916,Alameda ,94552,Castro Valley,-122.06156670000001,37.7216743,281.07,10.6,19.19,2.36,2.56,49.54,55.54,4.1,0.39
7493,6097152600,8365,Sonoma ,95404,Santa Rosa,-122.63693310000001,38.5260666,348.12,16.24,27.24,3.35,13.73,27.24,20.12,11.0,8.75
7494,6037139703,2943,Los Angeles,91356,Tarzana,-118.5320785,34.144579,278.4,10.41,26.14,3.22,11.67,28.69,22.99,14.6,15.51
7495,6085507402,3881,Santa Clara,95070,Saratoga,-121.9995034,37.281864299999995,954.76,65.42,28.24,3.48,15.98,13.33,2.07,10.5,7.81
7496,6089010702,3896,Shasta ,96003,Redding,-122.41321029999999,40.6042154,257.19,9.02,17.54,2.16,1.47,50.43,56.78,33.4,49.94
7497,6073008333,13748,San Diego,92130,San Diego,-117.20922150000001,32.9260179,2502.14,94.95,40.15,4.95,45.28,12.13,1.47,13.5,13.22
7498,6037134421,3941,Los Angeles,91307,West Hills,-118.64714,34.202023,364.93,17.77,28.24,3.48,16.0,34.99,33.36,10.1,7.24
7499,6085511200,4849,Santa Clara,94301,Palo Alto,-122.1470265,37.4511865,515.01,32.52,30.78,3.79,21.34,16.69,4.71,3.2,0.16
7500,6087120600,4733,Santa Cruz,95018,Felton,-122.0465656,37.0960709,576.12,38.99,37.41,4.61,38.34,15.98,4.04,19.3,25.34
7501,6073008313,2225,San Diego,92037,La Jolla,-117.2409319,32.8551617,1053.34,69.95,34.44,4.24,30.47,16.66,4.69,9.1,5.57
7502,6081613400,3093,San Mateo,94062,Redwood City,-122.2862916,37.4210369,384.34,19.55,28.07,3.46,15.66,23.1,12.49,10.7,8.21
7503,6087121100,2963,Santa Cruz,95073,Soquel,-121.9607648,37.0433747,350.66,16.46,27.78,3.42,14.92,24.51,15.06,27.7,40.94
7504,6085511609,3183,Santa Clara,94304,Palo Alto,-122.17437859999998,37.4385528,540.45,35.08,36.41,4.48,35.56,6.36,0.14,14.4,15.06
7505,6059042323,4512,Orange ,92629,Dana Point,-117.7165385,33.4741078,343.21,15.7,28.45,3.5,16.34,29.15,23.64,9.1,5.57
7506,6001405100,4197,Alameda ,94610,Oakland,-122.23218359999998,37.8114477,1228.36,76.1,30.24,3.73,20.27,49.59,55.59,3.1,0.15
7507,6073007002,2947,San Diego,92106,San Diego,-117.23563600000001,32.7323705,432.19,23.94,24.34,3.0,8.49,23.86,13.83,18.2,22.95
7508,6059063006,2756,Orange ,92662,Newport Beach,-117.8923185,33.605086,1331.33,79.02,43.83,5.4,55.4,23.82,13.76,13.5,13.22
7509,6073017055,5483,San Diego,92128,San Diego,-117.072852,32.979474800000006,557.49,37.13,27.44,3.38,14.08,17.22,5.26,6.9,2.82
7510,6073008002,2522,San Diego,92109,San Diego,-117.24224939999999,32.8083069,435.86,24.38,21.86,2.69,5.16,22.26,11.26,22.4,31.38
7511,6081613900,6064,San Mateo,94025,Menlo Park,-122.1619788,37.4623955,932.72,64.19,36.7,4.52,36.45,23.55,13.36,15.0,16.15
7512,6061020104,1288,Placer ,96145,Tahoe City,-120.14534109999998,39.2047708,420.04,22.92,21.42,2.64,4.68,24.87,15.78,29.0,43.07
7513,6013337300,6098,Contra Costa,94518,Concord,-122.0080941,37.9402165,618.91,43.54,20.6,2.54,3.85,41.42,44.33,8.7,5.04
7514,6041104300,1530,Marin ,94949,Novato,-122.4996767,38.0772539,2206.63,92.79,37.75,4.65,39.09,25.05,16.06,12.5,11.36
7515,6059062637,4525,Orange ,92656,Aliso Viejo,-117.72379740000001,33.5765214,770.37,54.99,32.47,4.0,25.48,21.46,9.91,12.8,11.89
7516,6075020300,3034,San Francisco,94114,San Francisco,-122.4294368,37.7649411,366.44,17.88,26.85,3.31,12.88,27.26,20.17,19.3,25.34
7517,6059042329,3772,Orange ,92677,Laguna Niguel,-117.6978084,33.531619899999995,432.06,23.93,24.27,2.99,8.36,22.54,11.69,12.6,11.58
7518,6061020106,1719,Placer ,96143,Kings Beach,-120.04039679999998,39.2614322,300.22,12.16,22.19,2.73,5.65,12.24,1.51,31.5,47.17
7519,6001421700,3198,Alameda ,94709,Berkeley,-122.27018429999998,37.8819398,372.17,18.39,26.64,3.28,12.45,24.04,14.21,25.3,36.67
7520,6075035100,7842,San Francisco,94122,San Francisco,-122.4991499,37.7576269,511.68,32.11,20.5,2.53,3.72,21.7,10.31,18.6,23.72
7521,6083003007,3653,Santa Barbara,93110,Santa Barbara,-119.7755258,34.4230589,717.22,51.36,41.05,5.06,47.69,26.28,18.33,14.6,15.51
7522,6075021700,3948,San Francisco,94131,San Francisco,-122.4392706,37.740278,301.95,12.26,20.57,2.53,3.81,34.95,33.3,17.6,21.68
7523,6073008335,10541,San Diego,92129,San Diego,-117.15598700000001,32.96669489999999,517.33,32.69,25.3,3.12,10.3,20.97,9.13,11.4,9.35
7524,6073019804,4447,San Diego,92010,Carlsbad,-117.31173429999998,33.163745,608.99,42.49,29.71,3.66,19.0,25.26,16.66,14.6,15.51
7525,6073009507,3369,San Diego,92124,San Diego,-117.07476670000001,32.8149696,345.3,15.97,22.18,2.73,5.63,24.37,14.86,15.8,17.89
7526,6059032020,5715,Orange ,92692,Mission Viejo,-117.64382250000001,33.6059752,284.83,10.93,24.65,3.04,9.01,24.23,14.59,8.8,5.13
7527,6073017022,5316,San Diego,92131,San Diego,-117.1043719,32.9050522,2306.78,93.53,37.17,4.58,37.64,15.3,3.5,13.2,12.68
7528,6013349000,4686,Contra Costa,94549,Lafayette,-122.10407,37.889691600000006,1655.47,86.04,29.23,3.6,17.9,24.13,14.36,23.2,32.92
7529,6073017041,6147,San Diego,92064,Poway,-117.0440195,32.9657965,583.88,39.74,27.26,3.36,13.79,24.35,14.8,17.8,22.07
7530,6013345115,5734,Contra Costa,94583,San Ramon,-121.9816307,37.7393783,1537.56,83.69,22.46,2.77,6.09,37.21,37.36,5.6,1.53
7531,6085506801,5871,Santa Clara,95032,Los Gatos,-121.9563811,37.242205,942.64,64.68,32.29,3.98,25.14,19.4,7.39,11.7,9.94
7532,6073011000,2799,San Diego,92118,Coronado,-117.170224,32.6938849,826.72,58.79,37.24,4.59,37.81,22.16,11.1,14.2,14.58
7533,6013340002,7000,Contra Costa,94597,Walnut Creek,-122.0844254,37.910709600000004,1849.43,89.03,35.16,4.33,32.52,24.49,15.02,12.1,10.79
7534,6053011900,4449,Monterey ,93953,Pebble Beach,-121.9452821,36.585218700000006,376.38,18.61,15.92,1.96,0.86,15.53,3.68,19.7,26.12
7535,6013345116,2859,Contra Costa,94583,San Ramon,-121.9742883,37.7642406,1493.68,82.83,21.98,2.71,5.38,39.67,41.38,5.2,1.16
7536,6073007301,4948,San Diego,92107,San Diego,-117.252275,32.740821399999994,291.02,11.37,20.81,2.56,4.06,36.11,35.57,24.7,35.76
7537,6111005306,4867,Ventura ,93012,Camarillo,-118.98748390000002,34.2327593,259.24,9.17,32.05,3.95,24.47,23.08,12.47,10.8,8.42
7538,6085507203,2632,Santa Clara,95032,Los Gatos,-121.96447409999999,37.251315399999996,1260.07,77.0,48.78,6.01,69.22,16.87,4.91,7.3,3.28
7539,6013385200,1320,Contra Costa,94530,El Cerrito,-122.3087345,37.92747620000001,204.16,5.6,23.52,2.9,7.33,40.54,42.66,15.5,17.26
7540,6097152300,4329,Sonoma ,95404,Santa Rosa,-122.6991437,38.4600591,766.99,54.81,27.29,3.36,13.8,37.53,37.75,15.2,16.67
7541,6059032057,7218,Orange ,92694,Ladera Ranch,-117.63910290000001,33.569062,515.0,32.51,25.39,3.13,10.53,15.97,4.03,7.6,3.57
7542,6073008330,5668,San Diego,92130,San Diego,-117.2211586,32.9512328,302.03,12.27,15.5,1.91,0.66,12.9,1.91,16.8,19.95
7543,6059062643,7246,Orange ,92657,Newport Coast,-117.82903799999998,33.5950883,899.56,62.61,34.12,4.2,29.5,12.55,1.68,8.5,4.78
7544,6097151602,3324,Sonoma ,95409,Santa Rosa,-122.5987997,38.4219565,289.54,11.23,22.6,2.78,6.27,30.01,25.16,10.7,8.21
7545,6081609300,3315,San Mateo,94070,San Carlos,-122.25186550000001,37.490777200000004,572.18,38.6,34.42,4.24,30.45,29.74,24.72,12.0,10.58
7546,6059099415,5374,Orange ,92648,Huntington Beach,-118.0288122,33.6926411,700.38,50.07,45.62,5.62,60.25,20.9,9.05,5.8,1.76
7547,6001443200,3704,Alameda ,94539,Fremont,-121.8964116,37.4871497,1929.95,90.17,32.62,4.02,25.92,19.27,7.21,7.6,3.57
7548,6041126200,4249,Marin ,94941,Mill Valley,-122.52257079999998,37.899975,1622.93,85.27,30.59,3.77,21.0,20.0,8.05,17.6,21.68
7549,6073009704,5750,San Diego,92120,San Diego,-117.0607193,32.8068307,343.74,15.73,23.22,2.86,6.99,26.13,18.08,13.9,13.94
7550,6059042330,6378,Orange ,92677,Laguna Niguel,-117.6933882,33.5264817,310.75,13.02,23.93,2.95,7.85,22.54,11.69,21.7,30.03
7551,6013355304,7831,Contra Costa,94517,Clayton,-121.92884409999999,37.9505922,383.14,19.38,26.67,3.29,12.57,28.47,22.39,9.6,6.34
7552,6037262303,3290,Los Angeles,90049,Los Angeles,-118.48684920000001,34.0660696,948.9,65.12,35.23,4.34,32.68,14.77,3.14,8.4,4.63
7553,6111007405,6304,Ventura ,91301,Agoura Hills,-118.72040790000001,34.1885775,288.18,11.14,26.42,3.25,12.13,19.5,7.52,7.5,3.43
7554,6075030302,3549,San Francisco,94116,San Francisco,-122.4716376,37.751944200000004,1252.6,76.8,24.47,3.01,8.74,20.11,8.13,18.7,23.93
7555,6073008200,3022,San Diego,92037,La Jolla,-117.27574979999999,32.845504,953.78,65.33,27.97,3.45,15.46,16.66,4.69,16.4,19.08
7556,6075020402,3997,San Francisco,94131,San Francisco,-122.4444148,37.7528357,314.82,13.46,20.51,2.53,3.73,20.48,8.53,17.1,20.64
7557,6013321102,6689,Contra Costa,94523,Pleasant Hill,-122.0929535,37.97541270000001,310.19,12.95,21.36,2.63,4.63,48.97,54.91,9.2,5.67
7558,6037621001,4119,Los Angeles,90254,Hermosa Beach,-118.3938557,33.8698051,716.64,51.31,35.34,4.35,32.94,12.53,1.65,6.7,2.56
7559,6061021131,5142,Placer ,95765,Rocklin,-121.26183130000001,38.803745,406.5,21.66,18.87,2.32,2.34,26.72,19.03,16.5,19.25
7560,6073017106,4973,San Diego,92067,Rancho Santa Fe,-117.2118813,33.0198637,378.15,18.77,35.11,4.32,32.43,8.36,0.39,18.4,23.31
7561,6073019809,4005,San Diego,92056,Oceanside,-117.2666754,33.175254100000004,360.31,17.35,25.96,3.2,11.33,24.04,14.21,17.2,20.89
7562,6097151504,3563,Sonoma ,95405,Santa Rosa,-122.66774199999999,38.436066,479.2,28.63,19.54,2.41,2.84,43.21,46.57,13.6,13.41
7563,6053012502,5082,Monterey ,93940,Monterey,-121.90420320000001,36.611432799999996,266.18,9.64,25.72,3.17,11.0,27.07,19.81,25.1,36.38
7564,6059062632,3979,Orange ,92651,Laguna Beach,-117.74439550000001,33.528328,1029.06,69.08,50.06,6.17,72.84,21.72,10.37,11.4,9.35
7565,6001420100,2355,Alameda ,94706,Albany,-122.29102140000002,37.8947731,217.42,6.53,25.99,3.2,11.36,28.51,22.48,11.7,9.94
7566,6001408000,2671,Alameda ,94619,Oakland,-122.1887608,37.805237,387.92,19.86,18.83,2.32,2.3,48.25,54.11,10.6,8.08
7567,6085508203,5172,Santa Clara,94087,Sunnyvale,-122.02682659999998,37.345103200000004,720.92,51.71,37.78,4.65,39.15,16.43,4.43,7.2,3.18
7568,6041110200,5327,Marin ,94901,San Rafael,-122.47419609999999,37.9856076,254.51,8.79,24.38,3.0,8.6,36.45,36.33,5.4,1.31
7569,6055201101,1996,Napa ,94558,Napa,-122.34543799999999,38.3072684,150.61,3.26,21.61,2.66,4.93,43.97,47.67,6.0,1.89
7570,6083001306,3230,Santa Barbara,93109,Santa Barbara,-119.7460689,34.41408870000001,909.13,62.97,33.53,4.13,27.85,18.92,6.88,18.3,23.14
7571,6075030400,5106,San Francisco,94116,San Francisco,-122.4675173,37.746950899999995,1324.15,78.91,24.67,3.04,9.07,22.99,12.32,12.5,11.36
7572,6037620201,1530,Los Angeles,90266,Manhattan Beach,-118.4218562,33.9033703,597.23,41.21,48.27,5.95,67.63,16.77,4.84,15.4,17.01
7573,6073017108,4658,San Diego,92024,Encinitas,-117.2532768,33.0526994,552.82,36.67,30.56,3.76,20.95,18.52,6.45,7.2,3.18
7574,6041108100,6406,Marin ,94903,San Rafael,-122.56265330000001,38.017872,958.93,65.58,28.26,3.48,16.04,36.41,36.28,8.1,4.26
7575,6085502603,2527,Santa Clara,95008,Campbell,-121.9272408,37.2875614,680.83,48.56,33.69,4.15,28.21,23.21,12.73,12.7,11.7
7576,6037670202,2594,Los Angeles,90274,Palos Verdes Peninsula,-118.357906,33.788578,563.59,37.7,37.22,4.58,37.73,14.77,3.14,13.1,12.43
7577,6059099220,5115,Orange ,92646,Huntington Beach,-117.9766534,33.644416899999996,538.33,34.8,40.62,5.0,46.58,23.52,13.3,9.9,6.84
7578,6073009804,4773,San Diego,92119,San Diego,-117.0134472,32.8085467,693.86,49.54,28.37,3.49,16.19,28.77,23.09,13.3,12.92
7579,6059099506,1253,Orange ,90742,Sunset Beach,-118.0760209,33.720550700000004,1342.62,79.36,40.83,5.03,47.06,11.16,1.16,11.8,10.17
7580,6001420600,3283,Alameda ,94706,Albany,-122.2870621,37.8870336,308.69,12.82,30.3,3.73,20.42,30.45,25.94,7.6,3.57
7581,6081605600,5556,San Mateo,94010,Burlingame,-122.3691594,37.5649612,696.27,49.71,29.19,3.6,17.78,26.83,19.24,6.8,2.68
7582,6073017046,3678,San Diego,92131,San Diego,-117.0954837,32.9193342,373.29,18.44,20.15,2.48,3.31,15.33,3.57,10.3,7.55
