,id,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty,pct_renter_occupied_hu,median_gross_rent,autos_per_hh,gross_hh_density,median_hh_income,avg_hh_size
93,94,6037532800,4409,Los Angeles,90001,Los Angeles,-118.2520926,33.9864059,1005.81,7.52,78.89,76.3,70.86294416,964,1.715736041,7.233950166,34970,4.39
94,95,6037239601,3755,Los Angeles,90003,Los Angeles,-118.2752977,33.9728371,4021.64,7.21,95.56,77.2,75.70754717,1024,1.511792453,8.12651891,34477,4.29
95,96,6037575401,5155,Los Angeles,90813,Long Beach,-118.200174,33.7863532,820.59,7.42,116.32,79.1,95.00402901,932,1.294117647,6.113777694,29544,3.91
96,97,6077002401,5001,San Joaquin,95206,Stockton,-121.2897337,37.9290303,1319.02,7.22,128.15,72.1,54.17661098,1004,1.976133652,2.64759777,29564,3.88
97,98,6037534201,4439,Los Angeles,90201,Bell,-118.1672627,33.9580353,2757.89,9.06,48.15,70.9,78.45084409,1086,1.834160874,7.989927689,35158,4.47
98,99,6037122410,3794,Los Angeles,91605,North Hollywood,-118.3919739,34.2044832,808.32,7.44,78.9,73.8,91.37440758,1000,1.669194313,6.038820588,27241,3.46
99,100,6037239702,3927,Los Angeles,90003,Los Angeles,-118.2750006,33.962202,3720.67,7.09,95.56,73,74.52471483,1109,1.324144487,8.754957665,27446,3.49
100,101,6037572800,839,Los Angeles,90810,Long Beach,-118.2212087,33.7952959,595.7,7.38,72.09,91.5,100,755,1.14973262,0.704106045,19063,3.26
101,102,6073003601,3250,San Diego,92113,San Diego,-117.1165151,32.6909862,1703.39,7.47,125.77,74.5,61.8513324,1025,1.900420757,3.215611351,35958,3.98
102,103,6037228100,4916,Los Angeles,90011,Los Angeles,-118.2439607,34.009617,530.13,8.16,65.14,76.2,53.79876797,1144,1.910677618,3.928573875,44048,5.19
103,104,6037292000,6543,Los Angeles,90501,Torrance,-118.3021541,33.8484731,2511.49,8.82,59.49,56.7,73.24561404,1313,1.723135965,1.844909534,39219,3.58
104,105,6037434001,4395,Los Angeles,91732,El Monte,-118.0141173,34.0520775,971.38,9.16,56.43,63.6,36.95652174,1366,2.12055336,3.706079169,44623,4.31
105,106,6037122122,2439,Los Angeles,91352,Sun Valley,-118.3736105,34.2197648,1625.33,8.57,77.04,55.4,76.8683274,1109,1.797153025,2.235703858,32625,4.24
106,107,6099001500,6551,Stanislaus ,95358,Modesto,-121.0374635,37.6349769,650.75,8.54,83.51,54.6,43.10679612,1132,2.12184466,0.761324182,46154,3.35
107,108,6037242600,4409,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,3279.99,7.1,105.29,88.1,93.38006231,513,0.971183801,10.91646464,14483,3.87
108,109,6077000900,5859,San Joaquin,95203,Stockton,-121.3278662,37.9577717,1960.84,7.83,149.5,57.3,56.78756477,957,1.736787565,2.623939634,37059,3.07
109,110,6037228900,3216,Los Angeles,90058,Los Angeles,-118.2430143,33.9920544,577.44,7.27,76.55,84.8,82,513,1.162857143,5.495084282,14259,3.76
110,111,6037433302,1595,Los Angeles,91732,El Monte,-118.0143495,34.0629878,2059.86,8.38,67.93,78.4,67.98245614,975,1.63377193,2.149755393,30000,3.63
111,112,6099001400,6430,Stanislaus ,95350,Modesto,-121.0204403,37.6627736,858.77,7.65,97.48,61.4,62.07490314,899,1.57942316,3.289374748,35553,2.59
112,113,6099002402,5559,Stanislaus ,95358,Modesto,-121.0092162,37.6010166,538.15,7.2,84.77,82.2,64.69344609,941,1.880197322,2.894000247,29339,4.27
113,114,6071005600,7101,San Bernardino,92410,San Bernardino,-117.2922119,34.1173182,981.21,6.78,119.54,84.6,81.6066482,851,1.352908587,3.984307932,19090,3.69
114,115,6019003001,3175,Fresno ,93727,Fresno,-119.7092464,36.7577958,558.67,7.89,75.44,57.2,60.88474971,866,1.841676368,1.32046708,38622,3.89
115,116,6037402304,3848,Los Angeles,91768,Pomona,-117.7658059,34.0617068,810.09,8.16,77.44,74.3,71.21693122,914,1.613756614,5.483939054,33250,4.34
116,117,6037122420,5050,Los Angeles,91605,North Hollywood,-118.3832842,34.20361,969.19,7.58,71.23,57.4,60.16200295,1115,1.591310751,6.370153255,44375,3.38
117,118,6037536103,5516,Los Angeles,90280,South Gate,-118.1850472,33.9427497,1081.69,8.55,46.23,42.3,45.88804423,1095,1.986869385,4.961222489,58272,3.86
118,119,6037199700,3411,Los Angeles,90031,Los Angeles,-118.2202429,34.0678503,2355.35,9.06,45.01,66.4,80.27522936,1195,1.401834862,4.707080351,31707,2.9
119,120,6019006802,4019,Fresno ,93654,Reedley,-119.4974354,36.5995048,207.32,7.84,92.61,69.1,45.3038674,682,1.778084715,0.117849154,34552,3.5
120,121,6029002100,3852,Kern ,93307,Bakersfield,-118.9985321,35.3604075,719.8,6.88,89.83,71.6,62.40179574,842,1.466891134,2.507886985,25457,3.73
121,122,6037219902,4113,Los Angeles,90016,Los Angeles,-118.368517,34.02931,2086.55,8.57,83.36,54.6,55.15806988,1303,1.789517471,6.094504703,39356,3.25
122,124,6037123206,2945,Los Angeles,91606,North Hollywood,-118.3748665,34.1937075,1078.75,7.8,61.15,64.6,76.66666667,1096,1.588505747,5.840219562,32885,3.5
123,125,6077000600,2279,San Joaquin,95205,Stockton,-121.2731105,37.9483459,642.67,6.91,90.94,80.6,83.42541436,848,1.484346225,2.283685235,27799,3.48
124,126,6065030104,6922,Riverside ,92501,Riverside,-117.3664576,34.0057669,1725.72,8.45,102.96,44.9,32.86573146,1073,2.234468938,2.465612954,59699,3.96
125,127,6071004004,5076,San Bernardino,92324,Colton,-117.3600222,34.0382751,1507.26,9.26,55.09,54.9,24.933687,971,2.287798408,0.286547555,51667,3.99
126,128,6037540901,4994,Los Angeles,90061,Los Angeles,-118.2717325,33.9194635,1815.31,7.44,81.72,58.5,47.04813806,1189,1.913714805,3.829723273,42279,3.9
127,129,6037532603,3319,Los Angeles,90255,Huntington Park,-118.2333907,33.9846156,806.73,7.62,59.17,77,77.06666667,979,1.533333333,4.616263369,35606,4
128,130,6029002400,7478,Kern ,93307,Bakersfield,-118.9490692,35.3238825,537.47,7.98,89.83,62.8,44.35797665,908,2.028210117,0.211270418,39823,4
129,131,6065042505,3639,Riverside ,92553,Moreno Valley,-117.2825158,33.9293086,1520.45,7.76,58.11,74.2,69.29510155,981,1.893667861,0.939523084,30625,4.23
130,132,6071002204,6139,San Bernardino,92335,Fontana,-117.5103022,34.0737522,1095.52,8.43,74.22,56,38.21495915,1125,2.418604651,0.334898738,50082,4.39
131,133,6037239502,3372,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,979.6,7.28,68.91,67.1,55.8685446,1034,1.636150235,6.748507085,28750,4.46
132,134,6019003805,6852,Fresno ,93722,Fresno,-119.8542854,36.7785171,1131.46,7.64,88.39,77.3,61.45488899,987,1.426074634,3.809046464,29084,3.28
133,135,6037553601,4750,Los Angeles,90723,Paramount,-118.1692228,33.9046634,1626.68,8.38,50.32,47.9,65.16853933,1166,1.881219904,2.378153101,45652,3.74
134,136,6037402804,4085,Los Angeles,91766,Pomona,-117.7322415,34.0483608,481.45,7.77,70.31,68.5,73.42582711,1134,2.035218783,2.89224774,42270,4.45
135,137,6019001800,4615,Fresno ,93706,Fresno,-119.8121471,36.65561,286.07,8.56,110.07,42.9,39.33615819,998,2.223163842,0.100306598,52024,3.68
136,138,6071001813,4576,San Bernardino,91761,Ontario,-117.6422818,34.0482829,399.55,8.52,42.99,68.1,62.8458498,1234,2.104743083,2.642942895,39565,4.83
137,139,6037534301,4636,Los Angeles,90201,Bell,-118.1852919,33.9599735,662.27,8.01,48.15,61.1,83.21167883,1095,1.709854015,5.136802084,38190,4.1
138,140,6037206200,3386,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,614.69,8.87,67.73,72.2,83.79052369,492,0.692269327,14.02004294,19968,1.45
139,141,6037432801,2568,Los Angeles,91731,El Monte,-118.0467069,34.0769216,1652.23,8.03,53.71,61.8,79.97847147,786,1.28525296,4.749910827,22440,2.96
140,142,6037601600,4375,Los Angeles,90304,Inglewood,-118.3638538,33.9348001,2827.76,7.53,68.69,51.3,68.54684512,981,1.747609943,4.63920893,44527,4.16
141,143,6037229410,3343,Los Angeles,90011,Los Angeles,-118.2695618,33.9922359,832.79,7.82,63.39,86.6,80.1517067,970,1.233881163,5.901391843,25509,4.25
142,144,6037601401,4683,Los Angeles,90301,Inglewood,-118.3700611,33.9590575,2485.36,7.63,86.66,53.7,77.54077792,1156,1.624843162,4.100626149,42628,2.99
143,145,6037239602,3313,Los Angeles,90003,Los Angeles,-118.2749023,33.9694507,4700.41,7.16,95.56,83.1,80.68315665,1157,1.396937574,9.594863822,29219,4.21
144,146,6037127400,5818,Los Angeles,91406,Van Nuys,-118.4782103,34.2102531,2612,7.18,74.19,70.2,76.62406816,1126,1.756656017,3.522491592,40000,3.41
145,147,6037302302,4895,Los Angeles,91204,Glendale,-118.261783,34.1403264,854.2,8.46,72.69,48.5,91.49054505,1237,1.355951057,11.49424452,45321,2.83
146,148,6037228800,5575,Los Angeles,90058,Los Angeles,-118.2432565,33.9992469,502.69,7.98,64,74.7,66.66666667,825,1.539166667,5.750542289,29342,4.46
147,149,6071005500,8618,San Bernardino,92405,San Bernardino,-117.2905586,34.124986,938.53,6.69,111.82,82.1,83.85826772,790,1.157480315,5.248485819,19762,3.83
148,150,6037533002,2822,Los Angeles,90001,Los Angeles,-118.2391487,33.9774904,944.9,7.58,79.03,57.9,55.60897436,933,1.809294872,5.20402414,32656,4.34
149,151,6037543100,6759,Los Angeles,90220,Compton,-118.2539533,33.881033,1102.68,8.32,90.19,35.5,29.99449642,1415,2.042927903,2.547927991,56543,3.55
150,152,6037575801,2446,Los Angeles,90813,Long Beach,-118.2014531,33.7796381,633.62,7.23,112.42,84.3,92.95558959,888,1.076569678,6.87266442,26599,3.29
151,153,6077001500,8384,San Joaquin,95205,Stockton,-121.2764321,37.9805494,486.11,7.43,86.39,63.3,45.01957373,965,1.922140061,1.953402821,34977,3.59
152,154,6037532900,6681,Los Angeles,90001,Los Angeles,-118.2520343,33.9790503,1045.66,7.52,79.03,81.2,74.20924574,906,1.520072993,8.672040737,32061,4.3
153,155,6029002302,3378,Kern ,93307,Bakersfield,-118.975107,35.3597374,619.55,6.94,89.83,72,61.59334126,766,1.595719382,1.423672482,30858,4.27
154,156,6037291130,3582,Los Angeles,90248,Gardena,-118.2871419,33.9024424,2924.53,8.38,66.08,40.7,29.65853659,905,1.810731707,3.211887787,44668,3.44
155,157,6037553701,4176,Los Angeles,90723,Paramount,-118.1780909,33.9049478,2498.36,8.18,61.93,61.6,61.81606519,1164,2.181606519,3.489791936,44081,4.79
156,158,6037535101,7306,Los Angeles,90001,Los Angeles,-118.2488118,33.9644276,954.09,7.02,73.75,64.8,66.07440311,1084,1.734036646,6.427562632,33750,4.28
157,159,6019002601,5821,Fresno ,93702,Fresno,-119.7634304,36.7468175,413.74,6.69,119.15,75.4,64.11020104,823,1.485480268,4.156751964,28922,4.04
158,160,6071001309,4793,San Bernardino,91764,Ontario,-117.6247116,34.0745733,3875.97,7.39,79.43,51.1,42.83261803,1422,2.024892704,3.619975852,47031,3.79
159,161,6099001800,2196,Stanislaus ,95354,Modesto,-120.9935916,37.6392879,432.82,8.64,86.67,62.8,86.79458239,610,1.010158014,1.345451393,19810,1.96
160,162,6037535200,5820,Los Angeles,90002,Los Angeles,-118.2508919,33.9512593,899.26,6.68,88.42,74.7,65.92818946,1258,1.879297173,6.120728056,36705,4.47
161,163,6037203300,2607,Los Angeles,90033,Los Angeles,-118.2077883,34.0588723,2962.46,8.67,96.21,56.6,84.64912281,1043,1.160087719,1.239326383,31118,2.76
162,164,6037404703,3178,Los Angeles,91706,Baldwin Park,-117.9903099,34.0641759,3844.98,8.81,57.41,63.5,60.36505867,1188,1.990873533,2.511415389,41399,4.52
163,165,6037242200,6554,Los Angeles,90002,Los Angeles,-118.2391843,33.9486636,568.16,7.26,88.42,70,63.5286783,936,1.58915212,7.981918762,30795,3.94
164,166,6037535603,3493,Los Angeles,90280,South Gate,-118.2236211,33.9564949,991.32,7.57,46.23,49.5,67.84037559,945,1.830985915,4.395225566,43125,3.89
165,167,6019001700,5701,Fresno ,93725,Fresno,-119.729139,36.6164728,571.47,8.2,79.97,48.9,44.10876133,972,2.196374622,0.091257647,50070,3.79
166,168,6037570202,6415,Los Angeles,90805,Long Beach,-118.1785185,33.8794113,2358.67,8.41,62.76,44.8,37.31629393,1140,2.145686901,3.804465924,59076,3.83
167,169,6037541604,6207,Los Angeles,90221,Compton,-118.2118964,33.9078664,706.2,6.88,79.9,77.5,65.80238262,1028,1.806587246,6.921552847,31997,4.47
168,170,6037535300,6251,Los Angeles,90001,Los Angeles,-118.2361363,33.9615844,984.84,7.59,71.89,69.5,62.22996516,939,1.779790941,5.374802103,33150,4.21
169,171,6037123304,4687,Los Angeles,91605,North Hollywood,-118.4060882,34.1965389,2333.92,7.98,56.33,58.4,84.43396226,1134,1.347877358,7.80754387,35033,2.65
170,172,6037536102,3164,Los Angeles,90280,South Gate,-118.1690175,33.9431242,2135.53,9.14,37.83,36.4,37.19626168,1125,1.820560748,1.562675116,53056,3.22
171,173,6037237202,4388,Los Angeles,90047,Los Angeles,-118.3100903,33.9863341,1039.82,7.16,137.25,47.1,56.70867309,1192,1.544848036,4.926905064,36496,3.49
172,174,6065030400,6414,Riverside ,92507,Riverside,-117.367719,33.9711717,1820.51,8.66,61.75,59.7,59.47302384,981,1.779799247,2.354528397,38615,3.89
173,175,6037542502,4284,Los Angeles,90220,Compton,-118.2253101,33.8940909,622.21,6.83,110.81,60.7,73.47893916,1067,1.479719189,5.26512248,38750,3.48
174,176,6037127104,3573,Los Angeles,91405,Van Nuys,-118.4357986,34.2051758,1502.57,6.9,98.74,54.3,63.32781457,1213,1.794701987,6.906533411,40357,3.12
175,177,6019002800,5205,Fresno ,93703,Fresno,-119.7453702,36.7577993,821.23,6.57,100.91,80.2,78.5229202,763,1.372665535,1.80519642,20368,3.78
176,178,6037433901,5593,Los Angeles,91732,El Monte,-118.0200912,34.0587041,828.23,8.08,63.26,70.9,80.97705403,1014,1.686158401,7.583703065,30337,4.01
177,179,6071004003,6178,San Bernardino,92316,Bloomington,-117.3863212,34.043922,492.28,8.26,48.17,52.3,23.40425532,1117,2.335289802,0.73030383,48574,4.35
178,180,6037302505,3749,Los Angeles,91205,Glendale,-118.253081,34.1273036,784.56,7.35,54.47,65.5,94.44058374,1178,1.404447533,10.85459395,34779,2.88
179,181,6077002000,3977,San Joaquin,95205,Stockton,-121.2449753,37.954985,1354.4,7.35,80.48,68.5,59.68028419,795,1.756660746,2.268631969,33021,3.31
180,182,6037188100,4076,Los Angeles,90039,Los Angeles,-118.2703438,34.1366071,3118.84,9.28,60.91,40.8,69.41520468,1359,1.459064327,3.299834232,57589,2.21
181,183,6065040204,3716,Riverside ,92509,Riverside,-117.3999055,33.9997288,1586.76,7.88,55.89,67.3,53.23741007,1029,2.300959233,2.449863222,40588,4.72
182,184,6037240500,5655,Los Angeles,90003,Los Angeles,-118.275663,33.9469248,3760.06,6.68,95.56,76,72.2007722,1195,1.632561133,7.739777447,31600,4.19
183,185,6071004104,5257,San Bernardino,92407,San Bernardino,-117.3464052,34.1524361,1016.11,7.3,83.09,73.4,48.02458297,1084,2.229148376,0.815680126,34561,5.16
184,186,6037602509,4118,Los Angeles,90250,Hawthorne,-118.3338741,33.9178467,2309.13,8.74,73.29,45.9,68.82406563,1193,2.114858706,2.105953217,55642,3.75
185,187,6047001005,2406,Merced ,95348,Merced,-120.5116548,37.3162975,808.6,7.5,94.1,67.7,60.36363636,771,1.362424242,1.179072504,28586,2.6
186,188,6099003700,4796,Stanislaus ,95380,Turlock,-120.883606,37.4647928,809.5,8.48,82.64,44.9,40.64131245,1122,2.244593587,0.134280705,47131,3.57
187,189,6077002402,2219,San Joaquin,95206,Stockton,-121.2839329,37.9162284,1123.75,7.24,128.15,71,45.89041096,884,1.724315068,1.578415471,24167,2.76
188,190,6037239320,3444,Los Angeles,90003,Los Angeles,-118.2717384,33.9785676,1154.06,7.16,95.56,65.4,60.70588235,1101,1.676470588,9.910979158,39302,5.01
189,191,6037542601,3016,Los Angeles,90222,Compton,-118.2265977,33.9058075,604.98,7.19,99.6,66.5,66.1218425,931,1.869242199,4.934304255,33397,4.67
190,192,6037122121,2833,Los Angeles,91352,Sun Valley,-118.3705556,34.2142143,970.75,7.9,77.04,48.1,55.34246575,1060,1.983561644,7.171108236,45667,3.82
191,193,6037219800,3310,Los Angeles,90016,Los Angeles,-118.3547601,34.029939,2880.28,7.05,100.42,66.7,74.26900585,1012,1.28460039,9.306802663,29375,2.97
192,194,6037541603,2983,Los Angeles,90222,Compton,-118.2207001,33.913976,752.18,7.74,67.98,74.9,66.91285081,1021,1.88774003,2.183466183,30284,4.77
193,195,6037402303,3996,Los Angeles,91768,Pomona,-117.7559076,34.0671263,1877.05,7.95,68.69,69,65.31895777,1001,1.911949686,4.769929059,37786,3.55
194,196,6065042209,4579,Riverside ,92507,Riverside,-117.3422164,33.9951231,1563.53,8.72,52.47,63.2,73.11178248,1003,1.435800604,0.962854268,28289,2.83
195,197,6037433801,6197,Los Angeles,91733,South El Monte,-118.0364142,34.0494754,706.85,8.11,52.93,73.3,61.74089069,1164,1.997975709,3.816946988,43608,4.41
196,198,6037601502,3963,Los Angeles,90304,Inglewood,-118.3635823,33.9400821,3005.12,7.18,68.69,70.5,71.93181818,1076,1.930681818,7.256032839,40213,4.6
197,199,6037121020,3741,Los Angeles,91605,North Hollywood,-118.4020625,34.2121219,2025.76,7.64,78.9,38.5,54.85714286,1243,2.068571429,5.153532167,48537,3.62
198,200,6037572301,3833,Los Angeles,90810,Long Beach,-118.2215755,33.8219958,2119,8.5,72.09,46.6,66.17801047,1308,2.006282723,4.736009011,52216,4.04
199,201,6037204700,4972,Los Angeles,90023,Los Angeles,-118.2124515,34.0309821,2876.64,8.18,58.02,58.4,58.7804878,926,1.603252033,4.923171118,40083,4.01
200,202,6037535606,1860,Los Angeles,90280,South Gate,-118.2252846,33.9476557,1060.77,7.39,46.23,76.9,65.97938144,928,1.55257732,10.56417369,30977,4.01
201,203,6037239330,2879,Los Angeles,90001,Los Angeles,-118.2631029,33.9783876,1269.31,8.14,45.07,72.7,65.66091954,1078,1.614942529,2.875500926,36569,4.52
202,204,6019002400,4959,Fresno ,93703,Fresno,-119.7810169,36.758343,1124.63,6.78,116.9,80.2,73.25842697,832,1.441947566,2.208321615,24632,3.7
203,205,6099000304,5003,Stanislaus ,95367,Riverbank,-120.9283662,37.7231477,306.4,8.69,48.64,59.6,40.23224044,948,2.099726776,2.26480043,48697,3.52
204,206,6037122000,5446,Los Angeles,91605,North Hollywood,-118.4183782,34.2147689,2435.26,8.27,70.59,39.1,36.80511182,1829,2.293929712,2.19925816,62610,3.89
205,207,6037534101,2295,Los Angeles,90201,Bell,-118.16579,33.9718406,2121.54,8.73,48.15,71.1,74.44668008,986,2.128772636,3.906799581,37961,4.66
206,208,6077003802,6519,San Joaquin,95206,Stockton,-121.2968776,37.9058022,1388.33,8.01,94.06,39.5,43.05555556,1609,2.148333333,3.403742536,63125,3.72
207,209,6037602801,3819,Los Angeles,90044,Los Angeles,-118.3001717,33.927402,2860.99,6.86,114.99,67.2,79.79094077,975,1.418118467,3.705593044,32093,3.06
208,210,6099002501,7036,Stanislaus ,95358,Modesto,-120.9844811,37.5947739,768.49,8.43,52.08,48,33.68551896,1101,2.336233686,1.256746714,52425,4.03
209,211,6077003900,1749,San Joaquin,95206,Stockton,-121.4581872,37.9269308,183.14,8.02,79.43,56.2,52.30024213,628,2.234866828,0.003385735,51313,3.04
210,212,6019001410,9109,Fresno ,93725,Fresno,-119.7181677,36.711099,315.72,8.29,73.98,50.5,31.4211695,932,2.202072539,1.378355397,58474,4.23
211,214,6071002110,7020,San Bernardino,91730,Rancho Cucamonga,-117.5668167,34.0907982,920.88,8.37,50.04,40.3,84.85424588,1434,1.559569075,1.011662616,58879,2.29
212,215,6037532303,4464,Los Angeles,90040,Los Angeles,-118.1463431,34.0003294,1636.33,9.21,56.07,33.2,51.97947214,997,1.804252199,0.72943617,50417,3.42
213,216,6037123010,4580,Los Angeles,91352,Sun Valley,-118.3745717,34.2027436,1010.75,7.82,73.24,63,69.27536232,1193,1.723671498,4.12315498,33051,3.96
214,217,6037296210,3019,Los Angeles,90731,San Pedro,-118.2839528,33.7476138,743.12,6.97,84.98,64.3,80.10869565,848,1.306521739,6.654180238,27444,2.94
215,218,6037124103,2030,Los Angeles,91606,North Hollywood,-118.3834122,34.1884919,1224.33,6.75,70.64,64.2,66.38513514,1097,1.724662162,7.395408861,38224,3.47
216,219,6071005400,6590,San Bernardino,92405,San Bernardino,-117.2908999,34.1322998,876.58,6.67,118.49,71.2,69.33987998,831,1.591925805,4.096535113,32129,3.6
217,220,6037104703,2397,Los Angeles,91331,Pacoima,-118.4005905,34.2552325,733.44,8.11,73.67,75.1,63.25088339,1350,2.026501767,1.960048358,39286,4.13
218,221,6037239310,3996,Los Angeles,90003,Los Angeles,-118.2773062,33.9785291,4289.98,6.72,95.56,75,73.08838133,1019,1.556107249,7.619243923,31845,4.18
219,222,6037575802,5167,Los Angeles,90813,Long Beach,-118.197207,33.778962,584.65,6.75,122.08,76.4,86.86413393,937,1.126851256,19.58234606,29074,3.41
220,223,6037541002,3209,Los Angeles,90746,Carson,-118.2728118,33.8751813,816.41,9.44,70.62,35.9,8.73015873,938,1.831349206,1.189153468,49926,2.87
221,224,6037229300,5498,Los Angeles,90011,Los Angeles,-118.2706778,33.9979135,867.02,7.1,63.52,87.3,77.62128326,1121,1.370109546,10.29406067,31044,4.5
222,225,6037602600,7910,Los Angeles,90249,Gardena,-118.3195843,33.9112721,829.31,8.6,86.69,36.6,33.93960192,1083,1.879547014,6.207870557,51757,2.93
223,226,6037570402,3496,Los Angeles,90805,Long Beach,-118.1986552,33.8685443,2895.06,7.86,79.96,43.3,24.97273719,1470,2.066521265,2.593102248,63770,3.75
224,227,6037224010,2433,Los Angeles,90015,Los Angeles,-118.2658977,34.0367637,2860.01,7.67,78.84,84.1,100,704,0.558823529,5.965043157,19976,1.98
225,228,6071001400,2923,San Bernardino,91762,Ontario,-117.6510112,34.0667963,509.81,8.22,55.61,46.6,92.28855721,923,1.332504146,4.259446487,28295,2.17
226,229,6031001100,6613,Kings ,93230,Hanford,-119.6308433,36.3080545,262.39,7.1,138.1,73.2,65.4375344,748,1.637864612,0.754481493,31165,3.82
227,230,6037294620,4219,Los Angeles,90744,Wilmington,-118.2479267,33.7874696,949.48,7.88,70.22,56.6,48.26086957,937,1.849565217,5.529827863,41100,4.05
228,231,6037294900,3265,Los Angeles,90744,Wilmington,-118.2774453,33.7748702,1215.43,7.21,70.22,72.5,70.48808173,948,1.836549376,5.531485844,39531,4.16
229,232,6071001501,4052,San Bernardino,91764,Ontario,-117.6409852,34.0672615,756.15,7.61,75.97,51.3,56.26304802,1100,2.033402923,5.157968843,46579,4.36
230,233,6037294830,3707,Los Angeles,90744,Wilmington,-118.267011,33.7729434,435.19,7.21,70.22,69.2,76.22377622,920,1.5004995,4.572746828,31830,3.9
231,234,6099001700,2589,Stanislaus ,95351,Modesto,-121.0071046,37.6373175,780.28,7.53,95.48,79.8,79.54545455,886,1.414438503,2.475799245,28269,3.53
232,235,6099001601,4803,Stanislaus ,95351,Modesto,-121.0159498,37.6296152,761.71,6.5,97.69,64.2,55.01183899,1017,1.669297553,3.226911368,34004,3.87
233,236,6071005800,3981,San Bernardino,92410,San Bernardino,-117.2844304,34.1092386,337.48,6.44,142.88,88.3,87.27598566,744,1.22311828,2.778739215,22741,3.32
234,237,6037541100,3321,Los Angeles,90220,Compton,-118.2607508,33.8984704,573.16,7.83,96.77,52.4,32.82107574,1037,1.714599341,2.962478478,48717,3.12
235,238,6037533806,4165,Los Angeles,90201,Bell,-118.1704919,33.9722323,3225.17,8.24,48.15,60.7,64.61377871,1057,1.87473904,4.082712121,38068,3.93
236,239,6037542402,3152,Los Angeles,90221,Compton,-118.2124134,33.881969,1290.68,8.34,79.51,40.7,33.54271357,1205,2.055276382,2.054973631,59342,4.15
237,240,6077002701,6409,San Joaquin,95215,Stockton,-121.2359945,37.9647921,1489.38,8.28,53.25,64.3,43.84098544,1049,1.863941769,1.746815813,38571,3.68
238,241,6037208000,6893,Los Angeles,90026,Los Angeles,-118.2560631,34.0625684,2515.15,8.98,42.23,60.8,95.05403159,1165,1.335827099,10.02579526,38152,3.01
239,242,6037229100,4557,Los Angeles,90011,Los Angeles,-118.2520958,33.9921607,998.08,7.71,63.52,68.2,65.43589744,1167,1.734358974,8.305861296,42518,5.02
240,243,6037301602,3908,Los Angeles,91201,Glendale,-118.2987272,34.1621154,3264.62,9.18,29.83,33.5,70.31539889,1221,1.67903525,6.63106832,53849,2.61
241,244,6037533901,6065,Los Angeles,90201,Bell,-118.1555455,33.9740105,681.87,8.73,42.63,71.8,83.45120226,1213,2.021923621,7.500958635,41546,4.52
242,245,6001409000,3552,Alameda ,94621,Oakland,-122.2213677,37.7200105,1419.88,7.07,147.84,52.5,51.34874759,1442,1.826589595,0.248148898,44125,3.58
243,246,6037541400,7312,Los Angeles,90222,Compton,-118.2337235,33.9131395,447.04,6.82,102.03,69.4,62.4375,1256,1.8475,6.78338696,40552,4.64
244,247,6037534102,6263,Los Angeles,90201,Bell,-118.1616452,33.9702059,633.32,8.19,48.15,67.8,85.95658073,1156,1.884667571,7.457062211,34363,4.44
245,248,6037573201,4930,Los Angeles,90806,Long Beach,-118.1853182,33.8006191,657.25,6.92,81.84,56.9,76.2012012,948,1.60960961,8.958265184,30169,3.58
246,249,6037531301,5601,Los Angeles,90023,Los Angeles,-118.1822336,34.0217436,2802.31,7.94,53.11,73.6,77.21115538,1004,1.647808765,6.406914842,32420,4.15
247,250,6037553702,4902,Los Angeles,90723,Paramount,-118.1828739,33.8975428,1855.98,7.4,61.93,58.4,48.62559242,1159,2.034123223,5.126646105,45729,4.34
248,251,6037536104,4052,Los Angeles,90280,South Gate,-118.1782284,33.9448778,1685.11,8.93,43.82,57.4,59.52615992,1164,2.16189536,2.088088915,39145,4.23
249,252,6037535001,4325,Los Angeles,90001,Los Angeles,-118.2531399,33.9714062,1169.64,6.91,79.03,64.8,59.63488844,882,1.866125761,8.871403749,37500,4.52
250,253,6037543000,4345,Los Angeles,90220,Compton,-118.2582626,33.8906679,392.43,7.51,105.05,35.3,36.80884676,1099,1.978672986,3.896372218,65568,3.61
251,254,6019000501,2815,Fresno ,93721,Fresno,-119.774839,36.7426787,1127.73,7.31,68.28,72.9,88.13559322,715,1.014341591,4.600834313,17137,3.06
252,255,6099003802,5860,Stanislaus ,95380,Turlock,-120.8576989,37.4861261,1000.28,7.06,82.64,71.2,71.72156619,833,1.623368552,2.676903599,28183,3.45
253,256,6037404802,4335,Los Angeles,91706,Baldwin Park,-117.9690103,34.072647,1611.54,7.29,62.29,55.6,52.56038647,1437,2.085024155,4.018199513,49805,4.37
254,257,6037542401,4912,Los Angeles,90221,Compton,-118.2109036,33.8923624,611.28,7.48,87.61,51.8,38.08312129,1149,2.005089059,3.688970002,44122,3.89
255,258,6037199000,5066,Los Angeles,90031,Los Angeles,-118.2197131,34.0800585,2067.93,8.88,49.93,64.5,69.92163954,1034,1.360458107,4.472991254,44215,3.48
256,259,6037187102,3254,Los Angeles,90039,Los Angeles,-118.2514556,34.1090483,2074.23,8.77,61.04,39.8,65.4015887,1301,1.780229479,2.339178047,51031,2.87
