,census_tract,total_population,county,zip,nearby_city,longitude,latitude,traffic,pollution_score,asthma,poverty
81,6099002200,6223,Stanislaus ,95351,Modesto,-121.0038051,37.6223838,953.39,7.27,92.45,76.4
83,6073003902,4927,San Diego,92113,San Diego,-117.1263197,32.696749,1208.22,7.73,127.1,76.6
84,6037239701,4261,Los Angeles,90003,Los Angeles,-118.2752632,33.966092,4775.03,6.99,95.56,79.2
85,6077002300,5020,San Joaquin,95206,Stockton,-121.278407,37.9292396,367.83,7.13,128.15,74.9
86,6037570301,7330,Los Angeles,90805,Long Beach,-118.1922187,33.8676075,1554.95,7.65,87.56,52.6
87,6071012400,3617,San Bernardino,92408,San Bernardino,-117.2948174,34.0741251,1493.05,8.29,96.15,57.9
88,6037128302,4688,Los Angeles,91411,Van Nuys,-118.4605367,34.1838638,1595.64,7.46,66.93,71.6
89,6037242700,5273,Los Angeles,90059,Los Angeles,-118.2426486,33.9363535,2101.41,7.21,88.01,85.5
90,6065031300,2651,Riverside ,92504,Riverside,-117.4058257,33.9303688,2174.7,8.48,60.13,63.4
91,6071007000,7898,San Bernardino,92324,Colton,-117.3134436,34.0744598,1325.15,7.5,88.8,66.9
92,6037533001,4527,Los Angeles,90001,Los Angeles,-118.24555,33.9802221,790.07,7.39,79.03,74.7
93,6037121222,5293,Los Angeles,91352,Sun Valley,-118.3919494,34.2321411,2055.12,8.03,77.04,70.8
94,6037532800,4409,Los Angeles,90001,Los Angeles,-118.2520926,33.9864059,1005.81,7.52,78.89,76.3
95,6037239601,3755,Los Angeles,90003,Los Angeles,-118.2752977,33.9728371,4021.64,7.21,95.56,77.2
96,6037575401,5155,Los Angeles,90813,Long Beach,-118.200174,33.7863532,820.59,7.42,116.32,79.1
97,6077002401,5001,San Joaquin,95206,Stockton,-121.2897337,37.9290303,1319.02,7.22,128.15,72.1
98,6037534201,4439,Los Angeles,90201,Bell,-118.1672627,33.9580353,2757.89,9.06,48.15,70.9
99,6037122410,3794,Los Angeles,91605,North Hollywood,-118.3919739,34.2044832,808.32,7.44,78.9,73.8
100,6037239702,3927,Los Angeles,90003,Los Angeles,-118.2750006,33.962202,3720.67,7.09,95.56,73
101,6037572800,839,Los Angeles,90810,Long Beach,-118.2212087,33.7952959,595.7,7.38,72.09,91.5
102,6073003601,3250,San Diego,92113,San Diego,-117.1165151,32.6909862,1703.39,7.47,125.77,74.5
103,6037228100,4916,Los Angeles,90011,Los Angeles,-118.2439607,34.009617,530.13,8.16,65.14,76.2
104,6037292000,6543,Los Angeles,90501,Torrance,-118.3021541,33.8484731,2511.49,8.82,59.49,56.7
105,6037434001,4395,Los Angeles,91732,El Monte,-118.0141173,34.0520775,971.38,9.16,56.43,63.6
106,6037122122,2439,Los Angeles,91352,Sun Valley,-118.3736105,34.2197648,1625.33,8.57,77.04,55.4
107,6099001500,6551,Stanislaus ,95358,Modesto,-121.0374635,37.6349769,650.75,8.54,83.51,54.6
108,6037242600,4409,Los Angeles,90059,Los Angeles,-118.2502423,33.932376,3279.99,7.1,105.29,88.1
109,6077000900,5859,San Joaquin,95203,Stockton,-121.3278662,37.9577717,1960.84,7.83,149.5,57.3
110,6037228900,3216,Los Angeles,90058,Los Angeles,-118.2430143,33.9920544,577.44,7.27,76.55,84.8
111,6037433302,1595,Los Angeles,91732,El Monte,-118.0143495,34.0629878,2059.86,8.38,67.93,78.4
112,6099001400,6430,Stanislaus ,95350,Modesto,-121.0204403,37.6627736,858.77,7.65,97.48,61.4
113,6099002402,5559,Stanislaus ,95358,Modesto,-121.0092162,37.6010166,538.15,7.2,84.77,82.2
114,6071005600,7101,San Bernardino,92410,San Bernardino,-117.2922119,34.1173182,981.21,6.78,119.54,84.6
115,6019003001,3175,Fresno ,93727,Fresno,-119.7092464,36.7577958,558.67,7.89,75.44,57.2
116,6037402304,3848,Los Angeles,91768,Pomona,-117.7658059,34.0617068,810.09,8.16,77.44,74.3
117,6037122420,5050,Los Angeles,91605,North Hollywood,-118.3832842,34.20361,969.19,7.58,71.23,57.4
118,6037536103,5516,Los Angeles,90280,South Gate,-118.1850472,33.9427497,1081.69,8.55,46.23,42.3
119,6037199700,3411,Los Angeles,90031,Los Angeles,-118.2202429,34.0678503,2355.35,9.06,45.01,66.4
120,6019006802,4019,Fresno ,93654,Reedley,-119.4974354,36.5995048,207.32,7.84,92.61,69.1
121,6029002100,3852,Kern ,93307,Bakersfield,-118.9985321,35.3604075,719.8,6.88,89.83,71.6
122,6037219902,4113,Los Angeles,90016,Los Angeles,-118.368517,34.02931,2086.55,8.57,83.36,54.6
123,6037206300,7540,Los Angeles,90013,Los Angeles,-118.2432134,34.0411108,645.7,8.6,90.55,94.9
124,6037123206,2945,Los Angeles,91606,North Hollywood,-118.3748665,34.1937075,1078.75,7.8,61.15,64.6
125,6077000600,2279,San Joaquin,95205,Stockton,-121.2731105,37.9483459,642.67,6.91,90.94,80.6
126,6065030104,6922,Riverside ,92501,Riverside,-117.3664576,34.0057669,1725.72,8.45,102.96,44.9
127,6071004004,5076,San Bernardino,92324,Colton,-117.3600222,34.0382751,1507.26,9.26,55.09,54.9
128,6037540901,4994,Los Angeles,90061,Los Angeles,-118.2717325,33.9194635,1815.31,7.44,81.72,58.5
129,6037532603,3319,Los Angeles,90255,Huntington Park,-118.2333907,33.9846156,806.73,7.62,59.17,77
130,6029002400,7478,Kern ,93307,Bakersfield,-118.9490692,35.3238825,537.47,7.98,89.83,62.8
131,6065042505,3639,Riverside ,92553,Moreno Valley,-117.2825158,33.9293086,1520.45,7.76,58.11,74.2
132,6071002204,6139,San Bernardino,92335,Fontana,-117.5103022,34.0737522,1095.52,8.43,74.22,56
133,6037239502,3372,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,979.6,7.28,68.91,67.1
134,6019003805,6852,Fresno ,93722,Fresno,-119.8542854,36.7785171,1131.46,7.64,88.39,77.3
135,6037553601,4750,Los Angeles,90723,Paramount,-118.1692228,33.9046634,1626.68,8.38,50.32,47.9
136,6037402804,4085,Los Angeles,91766,Pomona,-117.7322415,34.0483608,481.45,7.77,70.31,68.5
137,6019001800,4615,Fresno ,93706,Fresno,-119.8121471,36.65561,286.07,8.56,110.07,42.9
138,6071001813,4576,San Bernardino,91761,Ontario,-117.6422818,34.0482829,399.55,8.52,42.99,68.1
139,6037534301,4636,Los Angeles,90201,Bell,-118.1852919,33.9599735,662.27,8.01,48.15,61.1
140,6037206200,3386,Los Angeles,90012,Los Angeles,-118.2415978,34.046994,614.69,8.87,67.73,72.2
141,6037432801,2568,Los Angeles,91731,El Monte,-118.0467069,34.0769216,1652.23,8.03,53.71,61.8
142,6037601600,4375,Los Angeles,90304,Inglewood,-118.3638538,33.9348001,2827.76,7.53,68.69,51.3
143,6037229410,3343,Los Angeles,90011,Los Angeles,-118.2695618,33.9922359,832.79,7.82,63.39,86.6
144,6037601401,4683,Los Angeles,90301,Inglewood,-118.3700611,33.9590575,2485.36,7.63,86.66,53.7
145,6037239602,3313,Los Angeles,90003,Los Angeles,-118.2749023,33.9694507,4700.41,7.16,95.56,83.1
146,6037127400,5818,Los Angeles,91406,Van Nuys,-118.4782103,34.2102531,2612,7.18,74.19,70.2
147,6037302302,4895,Los Angeles,91204,Glendale,-118.261783,34.1403264,854.2,8.46,72.69,48.5
148,6037228800,5575,Los Angeles,90058,Los Angeles,-118.2432565,33.9992469,502.69,7.98,64,74.7
149,6071005500,8618,San Bernardino,92405,San Bernardino,-117.2905586,34.124986,938.53,6.69,111.82,82.1
150,6037533002,2822,Los Angeles,90001,Los Angeles,-118.2391487,33.9774904,944.9,7.58,79.03,57.9
151,6037543100,6759,Los Angeles,90220,Compton,-118.2539533,33.881033,1102.68,8.32,90.19,35.5
152,6037575801,2446,Los Angeles,90813,Long Beach,-118.2014531,33.7796381,633.62,7.23,112.42,84.3
153,6077001500,8384,San Joaquin,95205,Stockton,-121.2764321,37.9805494,486.11,7.43,86.39,63.3
154,6037532900,6681,Los Angeles,90001,Los Angeles,-118.2520343,33.9790503,1045.66,7.52,79.03,81.2
155,6029002302,3378,Kern ,93307,Bakersfield,-118.975107,35.3597374,619.55,6.94,89.83,72
156,6037291130,3582,Los Angeles,90248,Gardena,-118.2871419,33.9024424,2924.53,8.38,66.08,40.7
157,6037553701,4176,Los Angeles,90723,Paramount,-118.1780909,33.9049478,2498.36,8.18,61.93,61.6
158,6037535101,7306,Los Angeles,90001,Los Angeles,-118.2488118,33.9644276,954.09,7.02,73.75,64.8
159,6019002601,5821,Fresno ,93702,Fresno,-119.7634304,36.7468175,413.74,6.69,119.15,75.4
160,6071001309,4793,San Bernardino,91764,Ontario,-117.6247116,34.0745733,3875.97,7.39,79.43,51.1
161,6099001800,2196,Stanislaus ,95354,Modesto,-120.9935916,37.6392879,432.82,8.64,86.67,62.8
162,6037535200,5820,Los Angeles,90002,Los Angeles,-118.2508919,33.9512593,899.26,6.68,88.42,74.7
163,6037203300,2607,Los Angeles,90033,Los Angeles,-118.2077883,34.0588723,2962.46,8.67,96.21,56.6
164,6037404703,3178,Los Angeles,91706,Baldwin Park,-117.9903099,34.0641759,3844.98,8.81,57.41,63.5
165,6037242200,6554,Los Angeles,90002,Los Angeles,-118.2391843,33.9486636,568.16,7.26,88.42,70
166,6037535603,3493,Los Angeles,90280,South Gate,-118.2236211,33.9564949,991.32,7.57,46.23,49.5
167,6019001700,5701,Fresno ,93725,Fresno,-119.729139,36.6164728,571.47,8.2,79.97,48.9
168,6037570202,6415,Los Angeles,90805,Long Beach,-118.1785185,33.8794113,2358.67,8.41,62.76,44.8
169,6037541604,6207,Los Angeles,90221,Compton,-118.2118964,33.9078664,706.2,6.88,79.9,77.5
170,6037535300,6251,Los Angeles,90001,Los Angeles,-118.2361363,33.9615844,984.84,7.59,71.89,69.5
171,6037123304,4687,Los Angeles,91605,North Hollywood,-118.4060882,34.1965389,2333.92,7.98,56.33,58.4
172,6037536102,3164,Los Angeles,90280,South Gate,-118.1690175,33.9431242,2135.53,9.14,37.83,36.4
173,6037237202,4388,Los Angeles,90047,Los Angeles,-118.3100903,33.9863341,1039.82,7.16,137.25,47.1
174,6065030400,6414,Riverside ,92507,Riverside,-117.367719,33.9711717,1820.51,8.66,61.75,59.7
175,6037542502,4284,Los Angeles,90220,Compton,-118.2253101,33.8940909,622.21,6.83,110.81,60.7
176,6037127104,3573,Los Angeles,91405,Van Nuys,-118.4357986,34.2051758,1502.57,6.9,98.74,54.3
177,6019002800,5205,Fresno ,93703,Fresno,-119.7453702,36.7577993,821.23,6.57,100.91,80.2
178,6037433901,5593,Los Angeles,91732,El Monte,-118.0200912,34.0587041,828.23,8.08,63.26,70.9
179,6071004003,6178,San Bernardino,92316,Bloomington,-117.3863212,34.043922,492.28,8.26,48.17,52.3
180,6037302505,3749,Los Angeles,91205,Glendale,-118.253081,34.1273036,784.56,7.35,54.47,65.5
181,6077002000,3977,San Joaquin,95205,Stockton,-121.2449753,37.954985,1354.4,7.35,80.48,68.5
182,6037188100,4076,Los Angeles,90039,Los Angeles,-118.2703438,34.1366071,3118.84,9.28,60.91,40.8
183,6065040204,3716,Riverside ,92509,Riverside,-117.3999055,33.9997288,1586.76,7.88,55.89,67.3
184,6037240500,5655,Los Angeles,90003,Los Angeles,-118.275663,33.9469248,3760.06,6.68,95.56,76
185,6071004104,5257,San Bernardino,92407,San Bernardino,-117.3464052,34.1524361,1016.11,7.3,83.09,73.4
186,6037602509,4118,Los Angeles,90250,Hawthorne,-118.3338741,33.9178467,2309.13,8.74,73.29,45.9
187,6047001005,2406,Merced ,95348,Merced,-120.5116548,37.3162975,808.6,7.5,94.1,67.7
188,6099003700,4796,Stanislaus ,95380,Turlock,-120.883606,37.4647928,809.5,8.48,82.64,44.9
189,6077002402,2219,San Joaquin,95206,Stockton,-121.2839329,37.9162284,1123.75,7.24,128.15,71
190,6037239320,3444,Los Angeles,90003,Los Angeles,-118.2717384,33.9785676,1154.06,7.16,95.56,65.4
191,6037542601,3016,Los Angeles,90222,Compton,-118.2265977,33.9058075,604.98,7.19,99.6,66.5
192,6037122121,2833,Los Angeles,91352,Sun Valley,-118.3705556,34.2142143,970.75,7.9,77.04,48.1
193,6037219800,3310,Los Angeles,90016,Los Angeles,-118.3547601,34.029939,2880.28,7.05,100.42,66.7
194,6037541603,2983,Los Angeles,90222,Compton,-118.2207001,33.913976,752.18,7.74,67.98,74.9
195,6037402303,3996,Los Angeles,91768,Pomona,-117.7559076,34.0671263,1877.05,7.95,68.69,69
196,6065042209,4579,Riverside ,92507,Riverside,-117.3422164,33.9951231,1563.53,8.72,52.47,63.2
197,6037433801,6197,Los Angeles,91733,South El Monte,-118.0364142,34.0494754,706.85,8.11,52.93,73.3
198,6037601502,3963,Los Angeles,90304,Inglewood,-118.3635823,33.9400821,3005.12,7.18,68.69,70.5
199,6037121020,3741,Los Angeles,91605,North Hollywood,-118.4020625,34.2121219,2025.76,7.64,78.9,38.5
200,6037572301,3833,Los Angeles,90810,Long Beach,-118.2215755,33.8219958,2119,8.5,72.09,46.6
201,6037204700,4972,Los Angeles,90023,Los Angeles,-118.2124515,34.0309821,2876.64,8.18,58.02,58.4
202,6037535606,1860,Los Angeles,90280,South Gate,-118.2252846,33.9476557,1060.77,7.39,46.23,76.9
203,6037239330,2879,Los Angeles,90001,Los Angeles,-118.2631029,33.9783876,1269.31,8.14,45.07,72.7
204,6019002400,4959,Fresno ,93703,Fresno,-119.7810169,36.758343,1124.63,6.78,116.9,80.2
205,6099000304,5003,Stanislaus ,95367,Riverbank,-120.9283662,37.7231477,306.4,8.69,48.64,59.6
206,6037122000,5446,Los Angeles,91605,North Hollywood,-118.4183782,34.2147689,2435.26,8.27,70.59,39.1
207,6037534101,2295,Los Angeles,90201,Bell,-118.16579,33.9718406,2121.54,8.73,48.15,71.1
208,6077003802,6519,San Joaquin,95206,Stockton,-121.2968776,37.9058022,1388.33,8.01,94.06,39.5
209,6037602801,3819,Los Angeles,90044,Los Angeles,-118.3001717,33.927402,2860.99,6.86,114.99,67.2
210,6099002501,7036,Stanislaus ,95358,Modesto,-120.9844811,37.5947739,768.49,8.43,52.08,48
211,6077003900,1749,San Joaquin,95206,Stockton,-121.4581872,37.9269308,183.14,8.02,79.43,56.2
212,6019001410,9109,Fresno ,93725,Fresno,-119.7181677,36.711099,315.72,8.29,73.98,50.5
213,6067000700,2806,Sacramento ,95814,Sacramento,-121.5016595,38.5818714,1066.23,6.59,110.76,82.1
214,6071002110,7020,San Bernardino,91730,Rancho Cucamonga,-117.5668167,34.0907982,920.88,8.37,50.04,40.3
215,6037532303,4464,Los Angeles,90040,Los Angeles,-118.1463431,34.0003294,1636.33,9.21,56.07,33.2
216,6037123010,4580,Los Angeles,91352,Sun Valley,-118.3745717,34.2027436,1010.75,7.82,73.24,63
217,6037296210,3019,Los Angeles,90731,San Pedro,-118.2839528,33.7476138,743.12,6.97,84.98,64.3
218,6037124103,2030,Los Angeles,91606,North Hollywood,-118.3834122,34.1884919,1224.33,6.75,70.64,64.2
219,6071005400,6590,San Bernardino,92405,San Bernardino,-117.2908999,34.1322998,876.58,6.67,118.49,71.2
220,6037104703,2397,Los Angeles,91331,Pacoima,-118.4005905,34.2552325,733.44,8.11,73.67,75.1
221,6037239310,3996,Los Angeles,90003,Los Angeles,-118.2773062,33.9785291,4289.98,6.72,95.56,75
222,6037575802,5167,Los Angeles,90813,Long Beach,-118.197207,33.778962,584.65,6.75,122.08,76.4
223,6037541002,3209,Los Angeles,90746,Carson,-118.2728118,33.8751813,816.41,9.44,70.62,35.9
224,6037229300,5498,Los Angeles,90011,Los Angeles,-118.2706778,33.9979135,867.02,7.1,63.52,87.3
225,6037602600,7910,Los Angeles,90249,Gardena,-118.3195843,33.9112721,829.31,8.6,86.69,36.6
226,6037570402,3496,Los Angeles,90805,Long Beach,-118.1986552,33.8685443,2895.06,7.86,79.96,43.3
227,6037224010,2433,Los Angeles,90015,Los Angeles,-118.2658977,34.0367637,2860.01,7.67,78.84,84.1
228,6071001400,2923,San Bernardino,91762,Ontario,-117.6510112,34.0667963,509.81,8.22,55.61,46.6
229,6031001100,6613,Kings ,93230,Hanford,-119.6308433,36.3080545,262.39,7.1,138.1,73.2
230,6037294620,4219,Los Angeles,90744,Wilmington,-118.2479267,33.7874696,949.48,7.88,70.22,56.6
231,6037294900,3265,Los Angeles,90744,Wilmington,-118.2774453,33.7748702,1215.43,7.21,70.22,72.5
232,6071001501,4052,San Bernardino,91764,Ontario,-117.6409852,34.0672615,756.15,7.61,75.97,51.3
233,6037294830,3707,Los Angeles,90744,Wilmington,-118.267011,33.7729434,435.19,7.21,70.22,69.2
234,6099001700,2589,Stanislaus ,95351,Modesto,-121.0071046,37.6373175,780.28,7.53,95.48,79.8
235,6099001601,4803,Stanislaus ,95351,Modesto,-121.0159498,37.6296152,761.71,6.5,97.69,64.2
236,6071005800,3981,San Bernardino,92410,San Bernardino,-117.2844304,34.1092386,337.48,6.44,142.88,88.3
237,6037541100,3321,Los Angeles,90220,Compton,-118.2607508,33.8984704,573.16,7.83,96.77,52.4
238,6037533806,4165,Los Angeles,90201,Bell,-118.1704919,33.9722323,3225.17,8.24,48.15,60.7
239,6037542402,3152,Los Angeles,90221,Compton,-118.2124134,33.881969,1290.68,8.34,79.51,40.7
240,6077002701,6409,San Joaquin,95215,Stockton,-121.2359945,37.9647921,1489.38,8.28,53.25,64.3
241,6037208000,6893,Los Angeles,90026,Los Angeles,-118.2560631,34.0625684,2515.15,8.98,42.23,60.8
242,6037229100,4557,Los Angeles,90011,Los Angeles,-118.2520958,33.9921607,998.08,7.71,63.52,68.2
243,6037301602,3908,Los Angeles,91201,Glendale,-118.2987272,34.1621154,3264.62,9.18,29.83,33.5
244,6037533901,6065,Los Angeles,90201,Bell,-118.1555455,33.9740105,681.87,8.73,42.63,71.8
245,6001409000,3552,Alameda ,94621,Oakland,-122.2213677,37.7200105,1419.88,7.07,147.84,52.5
246,6037541400,7312,Los Angeles,90222,Compton,-118.2337235,33.9131395,447.04,6.82,102.03,69.4
247,6037534102,6263,Los Angeles,90201,Bell,-118.1616452,33.9702059,633.32,8.19,48.15,67.8
248,6037573201,4930,Los Angeles,90806,Long Beach,-118.1853182,33.8006191,657.25,6.92,81.84,56.9
249,6037531301,5601,Los Angeles,90023,Los Angeles,-118.1822336,34.0217436,2802.31,7.94,53.11,73.6
250,6037553702,4902,Los Angeles,90723,Paramount,-118.1828739,33.8975428,1855.98,7.4,61.93,58.4
251,6037536104,4052,Los Angeles,90280,South Gate,-118.1782284,33.9448778,1685.11,8.93,43.82,57.4
252,6037535001,4325,Los Angeles,90001,Los Angeles,-118.2531399,33.9714062,1169.64,6.91,79.03,64.8
253,6037543000,4345,Los Angeles,90220,Compton,-118.2582626,33.8906679,392.43,7.51,105.05,35.3
254,6019000501,2815,Fresno ,93721,Fresno,-119.774839,36.7426787,1127.73,7.31,68.28,72.9
255,6099003802,5860,Stanislaus ,95380,Turlock,-120.8576989,37.4861261,1000.28,7.06,82.64,71.2
256,6037404802,4335,Los Angeles,91706,Baldwin Park,-117.9690103,34.072647,1611.54,7.29,62.29,55.6
257,6037542401,4912,Los Angeles,90221,Compton,-118.2109036,33.8923624,611.28,7.48,87.61,51.8
258,6037199000,5066,Los Angeles,90031,Los Angeles,-118.2197131,34.0800585,2067.93,8.88,49.93,64.5
259,6037187102,3254,Los Angeles,90039,Los Angeles,-118.2514556,34.1090483,2074.23,8.77,61.04,39.8
260,6037553801,4174,Los Angeles,90723,Paramount,-118.1687296,33.8927048,489.55,7.43,61.93,57.9
261,6071001504,5676,San Bernardino,91764,Ontario,-117.6199919,34.0670436,1261.73,7.55,56.25,55.2
262,6037232500,4619,Los Angeles,90062,Los Angeles,-118.3108167,33.9920834,1117.25,6.91,89.2,55.5
263,6037404702,5882,Los Angeles,91706,Baldwin Park,-117.9850227,34.0707595,2803.8,8.08,62.29,59
264,6099000803,4789,Stanislaus ,95350,Modesto,-121.0393581,37.6767786,1373.55,7.19,97.48,72.9
265,6037241001,4285,Los Angeles,90061,Los Angeles,-118.2679732,33.9296426,3597.62,6.63,85.81,68.3
266,6037402702,6313,Los Angeles,91767,Pomona,-117.7259547,34.0640498,692.46,7.91,77.76,71.4
267,6037240200,5252,Los Angeles,90003,Los Angeles,-118.2761415,33.9560337,4039.06,6.58,95.56,75.7
268,6071001803,2985,San Bernardino,91761,Ontario,-117.6174205,34.040951,1589.21,9.81,51.6,39
269,6037530902,4160,Los Angeles,90063,Los Angeles,-118.1810137,34.0445158,836.62,6.75,53.1,75.6
270,6037602002,3195,Los Angeles,90250,Hawthorne,-118.3402541,33.9274077,2995.35,7.67,59.18,50.8
271,6071007200,6798,San Bernardino,92408,San Bernardino,-117.2622655,34.0763612,1267.48,8.34,60.46,71.8
272,6037433102,5085,Los Angeles,91733,South El Monte,-118.0584597,34.0649651,1209.56,7.99,51.92,59.9
273,6037550000,1146,Los Angeles,90650,Norwalk,-118.0671761,33.9239459,718.24,7.27,54.27,55.2
274,6037540000,6973,Los Angeles,90262,Lynwood,-118.1810628,33.9220335,2861.79,7.38,56.29,52.8
275,6019004404,3556,Fresno ,93650,Fresno,-119.792414,36.8444241,627.88,7.77,113.06,65.1
276,6037220100,2334,Los Angeles,90016,Los Angeles,-118.3651555,34.0251238,1121.98,7.8,100.36,42.5
277,6037540700,3014,Los Angeles,90059,Los Angeles,-118.2453429,33.9255436,2609.34,7.15,89.12,70
278,6037404701,5873,Los Angeles,91706,Baldwin Park,-117.9962625,34.0721312,2982.11,7.92,62.29,52.8
279,6037531602,4494,Los Angeles,90022,Los Angeles,-118.1647906,34.0186759,1684.33,6.88,62.41,70.3
280,6037204910,3105,Los Angeles,90023,Los Angeles,-118.1955701,34.0248828,4101.43,8.02,60.77,70.5
281,6037543400,4090,Los Angeles,90746,Carson,-118.2687215,33.8526247,1988.92,8.73,93.65,32.6
282,6037239801,3412,Los Angeles,90001,Los Angeles,-118.2629318,33.9660533,877.95,6.68,77.55,74.8
283,6037553802,6342,Los Angeles,90723,Paramount,-118.1719652,33.8861963,1022.2,8.28,53.74,56.9
284,6037530500,4567,Los Angeles,90022,Los Angeles,-118.165883,34.0387595,2344.96,7.36,60.98,67.6
285,6019008501,4585,Fresno ,93662,Selma,-119.5492976,36.5887994,213.11,7.26,86,83.6
286,6037408800,3738,Los Angeles,91766,Pomona,-117.7503192,34.0577434,734.94,7.7,69.55,67.1
287,6001409100,2255,Alameda ,94603,Oakland,-122.1834997,37.7323261,2145.76,6.67,189.95,55.8
288,6065030103,2105,Riverside ,92501,Riverside,-117.3656342,33.9928146,1661.21,8.4,107.28,63
289,6065041410,3288,Riverside ,92879,Corona,-117.5306429,33.8801854,2942.21,8.25,43.29,67.4
290,6037297110,4679,Los Angeles,90731,San Pedro,-118.284187,33.7346618,678.7,6.85,84.98,56.1
291,6019002702,5882,Fresno ,93702,Fresno,-119.7453861,36.739532,599.92,6.23,119.79,79
292,6037530601,3431,Los Angeles,90063,Los Angeles,-118.1755967,34.0539591,1582.07,7.93,53.1,60.9
293,6029002000,7111,Kern ,93304,Bakersfield,-119.0109288,35.3604274,662.76,6.98,107.68,74.9
294,6037541500,5836,Los Angeles,90222,Compton,-118.2270116,33.9148293,725.69,7.67,102.03,61.6
295,6037572500,3365,Los Angeles,90810,Long Beach,-118.2182796,33.8165383,467.94,7.21,72.09,65.5
296,6037104310,4921,Los Angeles,91331,Pacoima,-118.4292815,34.2763731,1816.25,8.09,57.29,57.6
297,6065042508,4888,Riverside ,92551,Moreno Valley,-117.239288,33.8955489,685.71,7.18,56.62,61.8
298,6037241120,4564,Los Angeles,90061,Los Angeles,-118.2768346,33.9364442,3617.7,6.23,92.97,71.9
299,6037242300,4586,Los Angeles,90002,Los Angeles,-118.2461145,33.948506,644.17,6.45,88.42,75.3
300,6001408800,5547,Alameda ,94621,Oakland,-122.1969422,37.7588039,411.44,6.2,161.73,66.5
301,6029006201,2877,Kern ,93307,Bakersfield,-118.9369122,35.2620354,210.71,7.25,76.89,67
302,6037122200,4141,Los Angeles,91352,Sun Valley,-118.3594527,34.2143159,1508.63,8.54,76.89,47.7
303,6037543801,5263,Los Angeles,90745,Carson,-118.2732944,33.8414725,2376.9,8.43,60.31,30.4
304,6073003901,4241,San Diego,92113,San Diego,-117.1267377,32.7035568,763.55,6.62,104.87,77.7
305,6029004604,15845,Kern ,93250,MC Farland,-119.1909489,35.6819031,281.59,7.44,52.62,56.4
306,6029002600,3539,Kern ,93307,Bakersfield,-119.0117159,35.3457339,609.11,7.17,91.47,59.2
307,6037231720,4966,Los Angeles,90037,Los Angeles,-118.284071,34.0074463,4043.36,6.45,92.32,70.7
308,6065030503,3812,Riverside ,92507,Riverside,-117.352832,33.9799005,762.99,7.68,62.49,79.6
309,6077003700,3570,San Joaquin,95215,Stockton,-121.190401,37.9350761,589.87,8.06,53.28,64
310,6037191810,3498,Los Angeles,90038,Los Angeles,-118.3277122,34.088924,1545.4,7.89,54.41,64.8
311,6037502500,4215,Los Angeles,90660,Pico Rivera,-118.1106254,33.9759777,723.79,8.19,63.24,42.7
312,6037542602,5496,Los Angeles,90220,Compton,-118.2262997,33.8996115,585.05,6.8,94.08,62.3
313,6019003400,4555,Fresno ,93703,Fresno,-119.7791954,36.7724799,1026.47,6.35,125.06,72.4
314,6065040102,4630,Riverside ,92509,Riverside,-117.44041,34.0234351,1649.62,7.55,54.2,45.4
315,6037530801,6325,Los Angeles,90063,Los Angeles,-118.1883898,34.0508765,2413.14,7.82,53.1,62.7
316,6037227020,3599,Los Angeles,90011,Los Angeles,-118.251933,34.0157537,791.01,7.27,63.52,79.3
317,6037533902,4051,Los Angeles,90201,Bell,-118.1537012,33.967443,578.32,8.08,43.88,60.9
318,6037530802,3668,Los Angeles,90063,Los Angeles,-118.181318,34.052283,1932.71,7.93,53.1,51
319,6047002201,6097,Merced ,93635,Los Banos,-120.8585299,37.0634558,368.48,6.33,115.94,75.2
320,6037534502,4257,Los Angeles,90255,Huntington Park,-118.2006924,33.9653735,819.88,7.86,55.85,55.3
321,6037294701,3019,Los Angeles,90744,Wilmington,-118.2549079,33.7780161,654.45,8.05,70.22,64.9
322,6037534900,6569,Los Angeles,90001,Los Angeles,-118.2367913,33.9707698,1070.58,7.43,71.27,59.8
323,6037195802,2881,Los Angeles,90026,Los Angeles,-118.2776959,34.0756705,2912.56,7.67,54.03,58.5
324,6037534405,4292,Los Angeles,90201,Bell,-118.1829301,33.9660331,948.03,7.29,48.15,71.9
325,6071007108,2202,San Bernardino,92324,Colton,-117.3056556,34.0592689,2703.37,7.99,95.84,54.7
326,6037104401,3357,Los Angeles,91331,Pacoima,-118.4327217,34.2670388,1700.28,7.4,73.79,50.8
327,6037570403,4587,Los Angeles,90805,Long Beach,-118.2044859,33.8778668,1372.36,6.96,75.7,64.9
328,6111004902,5091,Ventura ,93030,Oxnard,-119.1342635,34.2084353,1017.34,7.25,116.73,73
329,6037402501,5577,Los Angeles,91766,Pomona,-117.7643708,34.0542894,505.86,7.26,70.31,73.7
330,6037570203,3973,Los Angeles,90805,Long Beach,-118.1600078,33.8783269,2325.63,7.62,64.59,51.7
331,6037123204,3449,Los Angeles,91606,North Hollywood,-118.3943295,34.193936,1087.32,7.13,68.36,60.5
332,6037229200,4394,Los Angeles,90011,Los Angeles,-118.2608283,33.9982715,914.29,7.22,63.52,75.4
333,6037127220,4931,Los Angeles,91405,Van Nuys,-118.4531264,34.2047824,1265.12,6.33,98.74,66.8
334,6073005100,7140,San Diego,92113,San Diego,-117.1528082,32.7037376,1071.3,7.37,73.61,67.7
335,6037542106,3373,Los Angeles,90221,Compton,-118.1890767,33.8934041,1631.88,6.71,87.57,68.8
