id,state,abbr,pollution,poverty,ageMoe,cars,density,traffic,asthma,-0.385218228
,Los Banos,Los Banos,6.33,75.2,,1.408646423,1.473460222,368.48,115.94,
,Huntington Park,Huntington Park,7.86,55.3,,2.068093385,7.327902502,819.88,55.85,
,Wilmington,Wilmington,8.05,64.9,,1.412823397,2.051188133,654.45,70.22,
,Los Angeles,Los Angeles,7.43,59.8,,1.755481728,5.810685695,1070.58,71.27,
,Los Angeles,Los Angeles,7.67,58.5,,1.480213904,9.400249417,2912.56,54.03,
,Bell,Bell,7.29,71.9,,1.665964173,7.243304867,948.03,48.15,
,Colton,Colton,7.99,54.7,,1.30738523,1.768547,2703.37,95.84,
,Pacoima,Pacoima,7.4,50.8,,2.446453408,4.271944849,1700.28,73.79,
,Long Beach,Long Beach,6.96,64.9,,1.951261967,8.147945699,1372.36,75.7,
,Oxnard,Oxnard,7.25,73,,1.898381295,0.442145363,1017.34,116.73,
,Pomona,Pomona,7.26,73.7,,1.923018293,5.226281422,505.86,70.31,
,Long Beach,Long Beach,7.62,51.7,,1.627806563,3.600223539,2325.63,64.59,
,North Hollywood,North Hollywood,7.13,60.5,,1.455417066,13.01912292,1087.32,68.36,
,Los Angeles,Los Angeles,7.22,75.4,,1.691555556,10.21536034,914.29,63.52,
,Van Nuys,Van Nuys,6.33,66.8,,1.132318501,10.58666083,1265.12,98.74,
,San Diego,San Diego,7.37,67.7,,0.93412798,7.967686929,1071.3,73.61,
,Compton,Compton,6.71,68.8,,1.796812749,3.647170556,1631.88,87.57,
,North Hollywood,North Hollywood,7.31,67.6,,1.474060823,7.751109654,854.59,60.29,
,Los Angeles,Los Angeles,7.69,58.8,,1.409133271,8.17440281,2309.27,59.55,
,Los Angeles,Los Angeles,6.92,73.4,,1.493771234,7.943156202,4092.07,95.56,
,Los Angeles,Los Angeles,7.6,62.5,,2,3.494106555,723.67,70.67,
,Los Angeles,Los Angeles,6.43,70.9,,1.356321839,10.11956055,4744.05,92.32,
,Long Beach,Long Beach,7.11,53.9,,1.804934022,4.138573749,2288.07,84.93,
,Los Angeles,Los Angeles,7.35,43.8,,1.549196787,7.703065458,3494.81,86.4,
,Redlands,Redlands,7.49,44,,1.98140976,0.721988843,816.27,65.42,
,Compton,Compton,6.94,69.9,,1.901341752,5.909095103,569.24,87.61,
,Los Angeles,Los Angeles,7.63,68.1,,1.556223176,6.125205287,3462.77,48.12,
,Fresno,Fresno,6.31,70.6,,1.798275862,3.608920203,503.14,119.79,
,Los Angeles,Los Angeles,6.4,74.3,,1.774758983,9.183732122,1055.23,62.41,
,Whittier,Whittier,8.52,37.3,,2.451149425,3.523267639,1740.58,69.12,
,Modesto,Modesto,8.01,69.2,,1.634967806,2.607316571,715.01,82.36,
,San Bernardino,San Bernardino,6.82,68.8,,1.879950495,3.775633844,1152.22,146.12,
,Los Angeles,Los Angeles,7.6,74.7,,0.754780652,2.91937601,2838.24,61.73,
,Los Angeles,Los Angeles,6.48,67.4,,1.702944942,6.540231855,868.15,79.03,
,Los Angeles,Los Angeles,7.31,79.6,,1.47706422,9.822968287,733.04,63.52,
,Compton,Compton,6.31,68.2,,1.759535655,7.158302576,564.74,87.61,
,Whittier,Whittier,7.48,59.5,,2.234577922,3.752346138,534.3,61.52,
,South Gate,South Gate,8.36,49.5,,1.79233871,3.071309974,1341.61,40.63,
,Los Angeles,Los Angeles,8.03,69,,1.102493075,13.28197308,978.19,43.26,
,El Centro,El Centro,6.54,73.4,,1.638370119,1.201903354,775,111.93,
,Gardena,Gardena,7.41,50.2,,1.567083333,8.531482833,672.27,79.41,
,Gardena,Gardena,8.75,55.4,,1.750762195,1.898354786,878.43,64.76,
,Anaheim,Anaheim,8.16,35.2,,1.987399194,3.823341711,3352.1,64.35,
,Manteca,Manteca,8.52,42.8,,2.414378029,0.064878475,597.66,78.39,
,Turlock,Turlock,7.43,40.7,,1.640034364,3.198830456,786.64,82.64,
,Lynwood,Lynwood,7.27,53.3,,2.300145349,3.97647388,2981.66,52.08,
,Los Angeles,Los Angeles,6.84,72.6,,1.307692308,9.120498522,1675.33,79.88,
,Los Angeles,Los Angeles,7.53,69.6,,0.866270431,16.8020616,1709.02,51.33,
,Los Angeles,Los Angeles,9.16,71.8,,0.90625,3.013449311,1103.19,29.02,
,Pacoima,Pacoima,7.48,55.4,,2.040832666,4.169824071,1598.63,73.79,
,La Puente,La Puente,8.8,38.1,,2.770191507,2.440518116,1817.66,50.38,
,Pomona,Pomona,6.98,55.4,,2.224572004,2.520372368,467.93,70.31,
,Van Nuys,Van Nuys,6.3,81.2,,1.048257373,10.9398183,1313.59,65.74,
,Bakersfield,Bakersfield,6.95,76.9,,1.131485849,2.27253824,761.33,79.19,
,Modesto,Modesto,7.04,47.5,,1.925541126,4.907858224,530.45,75.82,
,Pomona,Pomona,7.7,58.8,,2.230834035,4.114183466,1632.78,77.44,
,Bell,Bell,7.66,66.6,,1.690061763,8.909133674,952.7,46.57,
,Porterville,Porterville,7.77,68.3,,1.981290005,0.047205518,231.55,55.95,
,Oxnard,Oxnard,6.47,66.7,,1.779908676,1.184907163,540.26,113.9,
,Fresno,Fresno,6.28,70.5,,1.566905005,3.038481107,538.31,111.87,
,Colton,Colton,6.57,55.1,,1.844428365,2.702251863,1730.55,95.84,
,Los Angeles,Los Angeles,7.42,70.9,,2.056674124,7.565125587,750.45,74.11,
,Los Angeles,Los Angeles,6.94,79.5,,1.403987408,9.527581343,967.19,63.52,
,Ceres,Ceres,7.11,73,,1.480739599,2.957581688,1349.46,42.7,
,El Monte,El Monte,8.47,47.3,,2.093023256,1.749447512,3215.01,51.34,
,Delano,Delano,7.23,81,,1.539526412,2.372378884,691.93,53.43,
,Gardena,Gardena,8.08,46.1,,1.798356983,7.266164061,912.95,63.55,
,Bell,Bell,7.71,64.6,,1.646222887,7.716345818,904.07,46.79,
,Santa Fe Springs,Santa Fe Springs,7.85,54.1,,2.285714286,0.99988717,575.37,57.85,
,San Bernardino,San Bernardino,6.78,73,,2.220541401,1.738048836,814.47,77.91,
,Montclair,Montclair,7.65,68.6,,1.63257732,3.640952742,474.3,72.01,
,Fontana,Fontana,7.15,57.5,,1.834732085,3.23431804,1537.65,72.65,
,Fresno,Fresno,7.06,52.1,,1.549232737,2.27148587,864.54,93.23,
,Compton,Compton,7.01,56.7,,2.077253219,4.968559374,1834.1,82.68,
,Whittier,Whittier,7.86,58.8,,1.765729585,4.02771619,665.28,62.27,
,Madera,Madera,7.63,67.9,,1.939182104,1.075842619,702.29,92.25,
,Mendota,Mendota,6.16,87,,1.411016949,0.005148668,273.85,86.58,
,Los Angeles,Los Angeles,6.38,72.7,,1.732155997,5.199965554,806.62,80.9,
,Wilmington,Wilmington,7.17,58,,1.949367089,1.433645606,766.97,70.22,
,Los Angeles,Los Angeles,6.94,61.9,,1.700413223,5.53804393,3801.82,77.55,
,Modesto,Modesto,7.64,50.6,,2.229367631,4.765936792,534.07,88.11,
,Los Angeles,Los Angeles,6.66,69.1,,1.517975055,4.741872239,3690.19,89.18,
,Sun Valley,Sun Valley,7.65,43.8,,2.284680338,5.931004821,1064.22,65.77,
,Panorama City,Panorama City,7.05,42.7,,2.284495021,3.31065418,1406.18,95.82,
,San Bernardino,San Bernardino,6.28,68.7,,1.942056075,2.103495212,505,148.88,
,South Gate,South Gate,7.27,67.2,,2.032064128,9.132651366,1132.18,46.23,
,San Bernardino,San Bernardino,6.62,82.3,,1.429674573,1.862515351,520.28,84.31,
,Huntington Park,Huntington Park,6.35,82.8,,1.306501548,13.69511022,924.39,59.19,
,Sacramento,Sacramento,7.32,63.8,,1.212379936,0.426727541,1443.8,64.34,
,Panorama City,Panorama City,6.75,69.7,,1.483783784,8.356355816,1384.37,81.11,
,Modesto,Modesto,8.1,52.8,,2.236777868,0.032351371,202.59,61.02,
,Pomona,Pomona,8.84,39.9,,2.12337999,1.461499263,881.86,54.87,
,Montebello,Montebello,7.51,62.9,,1.432337434,3.402810511,650.08,41.43,
,Baldwin Park,Baldwin Park,7.68,41.7,,2.69099032,3.24340216,471.79,62.29,
,Bell,Bell,6.99,61,,1.972445465,8.157411213,1463.7,48.15,
,Bell,Bell,8.1,61.6,,1.813106796,4.427463321,634.38,44.76,
,Merced,Merced,7.02,59.8,,1.271285476,1.884521054,813.8,171.52,
,Huntington Park,Huntington Park,6.69,59.7,,1.664869721,7.375233172,940.34,52.82,
,Perris,Perris,6.66,67.4,,2.193607306,0.372357477,989.49,57.34,
,Huntington Park,Huntington Park,6.43,77.1,,1.428571429,18.29011742,895.63,59.19,
,Bell,Bell,7.59,68.1,,1.716117216,8.070725251,941.91,43.01,
,North Hollywood,North Hollywood,7.38,51.1,,1.75,3.86669804,989.18,62.29,
,Richmond,Richmond,6.42,50.9,,1.552562071,4.527328718,424.6,160.81,
,Gardena,Gardena,9.44,19,,2.071717172,1.70213236,2462.83,60.47,
,Sun Valley,Sun Valley,7.97,41.1,,2.244741874,2.508433023,1706.33,63.37,
,Los Angeles,Los Angeles,7.41,69.1,,1.740574506,4.810491489,2071.43,54.14,
,Tulare,Tulare,6.83,73.7,,1.689777778,1.000555692,603.2,78.57,
,Los Angeles,Los Angeles,7.45,58.2,,1.441932169,4.095354529,1976.1,69.42,
,Huntington Park,Huntington Park,6.63,74.5,,1.35864486,10.00180294,963.91,59.19,
,El Monte,El Monte,7.69,70.6,,1.523410203,9.785800312,2198.83,42.62,
,Pittsburg,Pittsburg,6.56,61,,1.481434059,2.243869219,1192.72,150.18,
,Los Angeles,Los Angeles,7.29,51.4,,1.135279805,12.81967521,2554.29,75.54,
,Upland,Upland,7.2,48.2,,1.717077315,4.113855247,2328.65,71.59,
,Los Angeles,Los Angeles,6.73,78.2,,1.25867052,7.155570122,714.75,63.52,
,Riverside,Riverside,8.37,53.6,,2.510245902,0.311484417,1385.5,54.21,
,Modesto,Modesto,8.24,39.8,,1.854075159,2.911531598,821.64,86.66,
,Los Angeles,Los Angeles,6.98,75.9,,1.133565621,12.33472017,971.12,63.52,
,Los Angeles,Los Angeles,6.82,72.9,,1.278125,12.13281542,920.81,63.52,
,Huntington Park,Huntington Park,7.22,49.1,,2.034920635,7.727795808,991.6,52.49,
,Stockton,Stockton,6.95,64,,1.818515124,2.304074349,1191.3,87.92,
,Corona,Corona,8.72,65.5,,1.684845006,2.149474836,1865.54,39.86,
,Sacramento,Sacramento,7.66,59.4,,1.145985401,2.950271211,1490.4,71.28,
,Los Angeles,Los Angeles,6.07,67.9,,1.737925574,7.56246096,839.59,89.86,
,North Hollywood,North Hollywood,7.37,55.2,,1.649681529,6.018504201,1645.29,57.91,
,Modesto,Modesto,7.52,66.6,,1.709469154,0.296266375,478.8,49.38,
,Los Angeles,Los Angeles,7.21,49.9,,1.796598639,2.365222945,608.86,80.21,
,Compton,Compton,7.6,41.3,,1.740245858,3.565830094,738.39,95.09,
,Fresno,Fresno,7.6,60.9,,1.630231413,1.613620888,792.98,66.06,
,Pomona,Pomona,7.88,54.8,,2.178571429,4.085050598,2587.02,77.44,
,Los Angeles,Los Angeles,6.1,75.9,,1.456818182,6.18747637,4008.29,104.45,
,Ontario,Ontario,6.98,73.8,,1.757019438,6.766424649,755.39,61.68,
,Gardena,Gardena,7.42,48.1,,1.770252324,5.419674015,881.38,66.5,
,Van Nuys,Van Nuys,7.23,62.3,,1.579816514,6.839764357,1554.01,74.19,
,El Monte,El Monte,7.96,63.6,,1.823922734,2.983733571,1190.07,49.43,
,El Monte,El Monte,8.3,55.9,,1.871823204,5.008842743,832.25,49.82,
,Paramount,Paramount,7.29,55.1,,1.912096168,8.925374428,1542.92,57.83,
,Los Angeles,Los Angeles,8.19,59,,1.531779661,8.726441662,3633.14,75.33,
,South El Monte,South El Monte,8.02,74,,1.65202109,1.965700541,903.73,54.75,
,Los Angeles,Los Angeles,6.47,84.1,,1.293508937,8.163409989,968.03,63.52,
,Long Beach,Long Beach,6.95,45.5,,2.054515419,7.049512429,622.83,87.58,
,Compton,Compton,6.4,57.2,,2.16572717,3.566162464,586.35,110.81,
,Fresno,Fresno,6.49,76.4,,1.102960103,4.865884309,381.23,66.22,
,Los Angeles,Los Angeles,6.87,49.8,,1.70411985,6.105563927,640.12,59.16,
,Los Angeles,Los Angeles,6.42,74,,1.438021837,8.617258377,4117.61,85.58,
,Gardena,Gardena,7.51,61.1,,1.562805873,3.536483992,2920.44,47.62,
,Los Angeles,Los Angeles,7.03,61.2,,1.567816092,7.856968683,1993.72,62.41,
,Compton,Compton,6.25,47.6,,2.478323699,4.82302879,2040.3,87.61,
,French Camp,French Camp,9.49,60.8,,2.155597723,0.096837468,854.94,34.27,
,Riverside,Riverside,6.6,51.1,,1.888541667,4.519372478,420.35,59.41,
,North Hollywood,North Hollywood,7.46,56.7,,2.418181818,3.043570029,1170.04,67.25,
,South El Monte,South El Monte,8.89,61.3,,2.16180758,4.056382752,2241.1,54.75,
,Los Angeles,Los Angeles,7.08,59.1,,1.700107875,6.845646555,713.11,69.42,
,Huntington Park,Huntington Park,8.44,56.2,,1.799643811,4.481389885,1002.5,52.91,
,La Puente,La Puente,8.32,39.2,,2.585657371,1.084445912,1397.37,50.38,
,Los Angeles,Los Angeles,6.68,75.6,,1.488854727,8.638969837,1077.4,72.31,
,Los Angeles,Los Angeles,6.75,72.6,,1.398797595,9.825923394,619.47,63.52,
,Merced,Merced,6.17,72.7,,1.289473684,2.839333839,846.59,165.61,
,Long Beach,Long Beach,6.14,71,,1.357852883,12.57282576,808.09,91.22,
,Los Angeles,Los Angeles,5.97,86.4,,0.963121784,14.57338009,1203.65,92.32,
,Perris,Perris,7.31,70.6,,2.266896552,0.537850035,1407.05,50.83,
,Baldwin Park,Baldwin Park,7.05,50.3,,1.884370016,5.270742537,461.13,62.29,
,Los Angeles,Los Angeles,7.05,62.4,,1.442922374,9.608887478,3780.59,96.21,
,Long Beach,Long Beach,6.81,49.8,,1.80114177,7.760107182,861.93,79.52,
,Riverside,Riverside,8.16,26.2,,2.294691885,0.845418949,1532.37,55.41,
,Pacoima,Pacoima,6.9,61.3,,1.869918699,4.118163822,3325.07,73.79,
,Lathrop,Lathrop,7.47,31.5,,2.341414141,3.007398436,1415.11,82.64,
,North Hollywood,North Hollywood,6.43,57.5,,1.371483996,12.85989389,1196.87,70.64,
,Glendale,Glendale,6.54,56.8,,1.451567944,17.77944852,718.53,58.06,
,Buena Park,Buena Park,8.03,61.6,,1.816528926,2.134285414,1523.49,54.27,
,Fontana,Fontana,7.37,48.6,,2.348155634,2.03347799,618.58,63.23,
,Hacienda Heights,Hacienda Heights,9.11,27.9,,2.286293593,4.305968101,2728.93,46.47,
,Fresno,Fresno,7.11,51.7,,1.365664403,0.922188474,251.31,81.04,
,San Bernardino,San Bernardino,6.35,63.8,,1.780082988,2.391211583,1017.86,128.74,
,Riverside,Riverside,7,76.6,,1.672985782,3.245801027,673.68,59.41,
,Del Rey,Del Rey,6.98,68.7,,2.001131222,0.062893363,152.69,59.37,
,Burbank,Burbank,8.4,43,,1.614388489,2.861718134,1483.04,38.06,
,Los Angeles,Los Angeles,5.85,72.5,,1.385052034,6.801190325,1036.75,115.42,
,Montclair,Montclair,8.14,53.9,,2.158826785,3.489668615,329.16,54.85,
,Manteca,Manteca,7.05,48.8,,2.340027385,1.799541951,1167.19,112.4,
,Los Angeles,Los Angeles,7.18,68.2,,1.039246468,8.683230835,2970.76,96.21,
,Lathrop,Lathrop,8.52,33.5,,2.161666667,0.728749007,1017.43,76.11,
,Fullerton,Fullerton,7.71,58.4,,1.627650177,7.836310836,3431.09,53.09,
,Bell,Bell,7.11,70.2,,1.99500998,10.43628623,2122.15,48.15,
,Los Angeles,Los Angeles,6.5,53.1,,1.352459016,7.422898157,1061.24,140.42,
,Los Angeles,Los Angeles,8.83,44.3,,0.712640449,33.49732521,656.58,103.86,
,Los Angeles,Los Angeles,7.04,52.2,,1.758092996,8.918974593,861.67,62.41,
,Los Angeles,Los Angeles,6.96,65.2,,1.13546798,20.23763644,2480.73,65.18,
,Stockton,Stockton,6.46,70.6,,1.783165599,2.623601087,963.76,94.16,
,San Bernardino,San Bernardino,6.32,71.2,,1.560538117,3.642498651,809.41,125.78,
,Los Angeles,Los Angeles,7.64,61.8,,1.128053917,12.15517012,1000.19,45.01,
,South El Monte,South El Monte,7.86,61.5,,1.738072965,4.72175056,992.82,54.75,
,Sanger,Sanger,6.16,79.2,,1.839171975,0.328860426,121.62,72.31,
,Los Angeles,Los Angeles,6.96,68.3,,1.594155844,7.126642294,2259.7,53.1,
,Hawthorne,Hawthorne,6.7,60.3,,1.679087452,8.33317582,998.5,78.54,
,Ontario,Ontario,6.93,57.6,,1.773951158,4.471170291,2640.08,55.22,
,Oakland,Oakland,6.77,44.4,,2.02708559,5.211013175,4291.67,106.59,
,Long Beach,Long Beach,7.13,59.5,,1.7256917,7.336873218,1559.97,63.37,
,Los Angeles,Los Angeles,7.5,51.5,,1.567164179,9.548576923,2676.43,55.22,
,Fresno,Fresno,6.51,58.3,,1.452874647,4.702860774,341.14,129.45,
,Van Nuys,Van Nuys,7.36,36.1,,1.706598985,5.813571695,1031.55,74.19,
,Pomona,Pomona,6.96,49.5,,2.406555091,3.144993125,1207.44,70.31,
,Fresno,Fresno,7.15,54,,2.130111524,0.049061509,140.41,136.66,
,Stockton,Stockton,6.63,63.9,,1.85261797,1.889945818,911.77,77.74,
,Ballico,Ballico,8.26,54,,2.071889401,0.036712266,447.08,46.66,
,Los Banos,Los Banos,6.94,56.8,,1.952269171,0.003636055,465.98,78.98,
,Van Nuys,Van Nuys,6.16,51.6,,1.556578947,7.158920974,1360.24,98.74,
,West Sacramento,West Sacramento,7.4,73.4,,1.259720837,0.792174914,1159.41,60.7,
,Huntington Park,Huntington Park,6.83,72.7,,1.402125775,8.710695657,751.53,59.19,
,Los Angeles,Los Angeles,6.2,67.9,,1.706315789,6.908707472,947.94,108.95,
,Ontario,Ontario,8.81,47.4,,2.458123953,2.054700993,2082.34,51.6,
,Lathrop,Lathrop,7.63,42.4,,1.92953668,3.535716193,923.49,82.64,
,Fresno,Fresno,6.17,69.7,,1.383147854,3.402472739,675.21,120.47,
,La Puente,La Puente,7.38,73.5,,2.410958904,4.139087519,742.36,62.84,
,Merced,Merced,7.32,56.2,,2.160727824,0.489978594,740.84,82.75,
,Los Angeles,Los Angeles,8.71,56.6,,1.861330327,3.908875402,2810.36,56.06,
,Los Angeles,Los Angeles,7.96,65.6,,1.100588235,16.73074725,2599.91,61.92,
,Sacramento,Sacramento,6.09,72.4,,1.306327617,2.532629064,1594.61,132.87,
,Moreno Valley,Moreno Valley,7.12,43.5,,2.255769231,0.812795811,393.35,62.43,
,Grand Terrace,Grand Terrace,7.6,71.7,,1.442817932,1.80750184,1914.41,67.58,
,Glendale,Glendale,7.2,41.6,,1.175849941,13.73122029,918.21,38.17,
,South Gate,South Gate,7.39,39.4,,2.078817734,6.842635409,967.35,46.23,
,Long Beach,Long Beach,6.26,56.5,,1.415841584,13.57466389,1159.87,86.41,
,Los Angeles,Los Angeles,6.71,73.7,,1.367369589,9.956537067,774.88,63.52,
,South Gate,South Gate,7.86,48.5,,2.257188498,3.433936151,1659.89,38.73,
,Sun Valley,Sun Valley,7.39,50.2,,2.142857143,2.642250625,2253.97,63.98,
,Los Angeles,Los Angeles,6.08,66,,0.903431764,9.350204818,3298.49,93.35,
,Stockton,Stockton,7.19,46.3,,2.078064516,0.857860116,612.79,111.84,
,Inglewood,Inglewood,6.65,61.1,,1.818390805,6.763073738,2630.69,63.66,
,Merced,Merced,6.02,79.8,,1.336088154,3.51984998,494.57,87.5,
,San Bernardino,San Bernardino,6.45,62.7,,1.592953523,2.706086209,1217.04,149.92,
,Fresno,Fresno,6.5,71.7,,1.372353674,5.215648602,526.12,111.6,
,Los Angeles,Los Angeles,6.42,76.3,,0.945975744,12.15165446,833.96,96.21,
,North Hollywood,North Hollywood,7.26,62.3,,1.600938967,10.58241443,1656.55,48.97,
,Wilmington,Wilmington,6.95,78.5,,1.730646872,11.90833135,802.19,70.22,
,South El Monte,South El Monte,8.49,45.3,,2.212090164,1.261746752,2338.65,54.75,
,Norwalk,Norwalk,7.6,41.9,,2.293193717,2.475142722,1539.28,62.78,
,Pacoima,Pacoima,8.14,42,,1.994871795,1.580359355,2669.96,75.95,
,Merced,Merced,6.11,71.4,,2.095454545,0.837206314,409.64,87.5,
,Glendale,Glendale,8.64,39.4,,1.59838818,8.601337089,887.36,59.28,
,Ontario,Ontario,7.1,36,,1.832673827,3.994032614,2450.67,69.05,
,Madera,Madera,6.51,75.9,,1.650921115,2.240030778,538.63,114.93,
,Lynwood,Lynwood,8.02,66.3,,2.212068966,3.064440144,1994.94,46.97,
,Baldwin Park,Baldwin Park,9.59,38.6,,2.154054054,0.065538311,1668.78,39.66,
,Stockton,Stockton,6.27,83.9,,1.375189107,1.517098977,1508.29,128.15,
,Barstow,Barstow,6.01,75.9,,0.888259109,0.449489446,450.83,220.9,
,Los Angeles,Los Angeles,6.63,40.9,,1.726190476,4.073275314,697.49,111.11,
,Huntington Park,Huntington Park,7.32,72.8,,1.852140078,7.389438091,1361.8,44.61,
,Bakersfield,Bakersfield,6.54,72.6,,0.952941176,0.764005229,468.55,139.43,
,Long Beach,Long Beach,5.96,73.6,,1.163099631,8.461327886,946.81,127.37,
,Garden Grove,Garden Grove,6.64,52.6,,2.233970754,2.760941136,1965.15,43.88,
,Los Angeles,Los Angeles,6.55,65.2,,1.009512485,27.90138961,1296.18,51.93,
,Fresno,Fresno,5.85,90.1,,1.391399417,4.243618733,475.22,94.16,
,Los Angeles,Los Angeles,6.3,68.1,,1.477485929,6.670370826,884.23,68.42,
,Ontario,Ontario,7.3,52,,2.042307692,4.882385259,2934.08,79.43,
,San Bernardino,San Bernardino,6.87,62.1,,2.125,1.365225545,742.15,83.14,
,San Pedro,San Pedro,6.64,73.1,,1.19038817,12.24547811,468.99,84.98,
,Hawthorne,Hawthorne,8.17,25.5,,1.935483871,1.980459139,2178.33,74.98,
,Wilmington,Wilmington,6.54,74.9,,1.507230256,9.486994415,700.69,70.22,
,Los Angeles,Los Angeles,7.17,58.7,,1.568080357,7.275609082,2141.1,53.1,
,Ontario,Ontario,7.39,54.9,,1.623259623,6.241703135,578.31,69.05,
,Los Angeles,Los Angeles,6.39,80.1,,1.271349862,10.59158987,872.13,63.52,
,Van Nuys,Van Nuys,6.57,47.3,,1.464135021,4.983144541,1081.85,98.58,
,Los Angeles,Los Angeles,6.81,72,,1.587548638,2.683485149,2552.28,42.53,
,Modesto,Modesto,6.54,75,,1.874916388,2.343787046,502.44,86.41,
,Los Angeles,Los Angeles,7.35,41.9,,1.116359447,12.15517983,2842.99,55.22,
,Dinuba,Dinuba,6.81,76,,1.588235294,2.674487912,443.62,42.92,
,Gardena,Gardena,6.87,48.4,,1.498090562,11.39931535,1106.95,73.5,
,Los Angeles,Los Angeles,7.52,34.8,,2.070503597,2.897716044,753.96,66.51,
,Riverside,Riverside,7.45,55.8,,2.096985583,6.295491919,996.94,59.41,
,Mendota,Mendota,6.23,77.1,,1.644728005,0.175543776,353.83,93.38,
,Los Angeles,Los Angeles,7.96,56,,1.023703704,11.22368756,1747.69,51.06,
,San Bernardino,San Bernardino,5.7,68.8,,1.721982759,3.104421088,524.25,149.92,
,Lynwood,Lynwood,7.14,61.5,,1.784379172,10.11815295,752.77,45.85,
,Long Beach,Long Beach,6.41,48,,2.032569361,4.107695208,3045.76,78.88,
,Los Angeles,Los Angeles,6.63,53,,0.936622131,10.44749287,968.48,101.23,
,La Puente,La Puente,7.43,56.3,,2.126785714,3.995227916,782.78,68.67,
,Richmond,Richmond,6.42,60.1,,1.857052097,1.088593801,302.07,195.32,
,Los Angeles,Los Angeles,6.79,67.4,,1.550531915,6.986928905,2294.54,60.15,
,El Monte,El Monte,6.94,65.1,,1.52,6.662270006,1737.96,67.93,
,Stockton,Stockton,5.71,72.6,,1.830065359,2.497932362,313.13,122.31,
,San Bernardino,San Bernardino,6.5,87.9,,1.293632075,1.695304876,594.31,78.82,
,Los Angeles,Los Angeles,7.59,56.1,,1.468949045,7.145370792,3309.97,69.17,
,El Monte,El Monte,8.52,65.9,,1.774931382,4.515153948,961.83,39.21,
,Los Angeles,Los Angeles,9.76,24.1,,1.433722163,1.662090918,1997.59,89.87,
,Maywood,Maywood,7.08,60.8,,1.65988024,9.748663049,1387.79,41.44,
,Los Angeles,Los Angeles,6.33,63,,1.586618877,5.671395678,896.04,74.83,
,Los Angeles,Los Angeles,8.23,70.9,,1.313077939,6.915075011,1956.03,42.22,
,South Gate,South Gate,6.42,66.2,,1.789871504,5.492954584,914.59,46.23,
,Modesto,Modesto,6.87,58.5,,1.960278054,3.705687358,614.85,96.68,
,Sacramento,Sacramento,6.15,64.2,,1.315179022,1.598165722,525.29,148.82,
,Long Beach,Long Beach,6.44,73.4,,0.854353133,24.91930487,634.61,115.35,
,North Hollywood,North Hollywood,7.78,34.9,,1.76798924,4.616605144,1730.27,56.64,
,Glendale,Glendale,6.54,57.6,,1.270215633,15.92192786,733.22,58.06,
,San Jose,San Jose,7.11,49.5,,1.745098039,1.759640519,1775.83,46.14,
,Maywood,Maywood,7.54,66.6,,1.900590551,5.934321526,2516.01,45.27,
,Santa Fe Springs,Santa Fe Springs,7.64,55.1,,1.308652988,1.17464592,711.31,52.41,
,Los Angeles,Los Angeles,6.76,75,,1.4417238,7.563066241,709.73,63.52,
,San Pedro,San Pedro,7.08,64.7,,1.38372093,9.093997806,1003.54,84.98,
,Los Angeles,Los Angeles,5.92,65.4,,1.5256917,9.891773463,909.79,85.29,
,Pomona,Pomona,7.15,43.1,,2.16496465,2.253696045,1304.06,75.15,
,Richmond,Richmond,6.01,56.9,,1.310978411,7.070267572,231.8,201.52,
,Long Beach,Long Beach,7.08,37.7,,2.24399804,5.558551827,555.96,87.58,
,Pomona,Pomona,7.21,46.5,,2.537534754,3.670779566,1864.69,69.35,
,Burbank,Burbank,9.11,38,,1.439676113,8.355429572,2200.01,46.27,
,Los Angeles,Los Angeles,7.34,62.6,,1.451711027,11.00857954,2384.59,55.22,
,El Monte,El Monte,7.12,62.6,,1.824828637,10.37977364,2504.68,67.93,
,Hawthorne,Hawthorne,6.56,55.9,,1.421867668,13.81257013,1068.79,80.75,
,Hawthorne,Hawthorne,7.43,43.1,,1.497588424,15.54879997,1466.66,78.54,
,Bell,Bell,8.13,65.4,,1.837246964,6.367377267,575.7,44.7,
,Los Angeles,Los Angeles,6.24,53.1,,1.628612717,5.36351181,4220.05,93.68,
,Long Beach,Long Beach,6.35,72.4,,1.512771996,5.437208954,1365.15,66.28,
,Adelanto,Adelanto,5.75,71.5,,2.097051597,0.010464586,210.1,98.75,
,North Hollywood,North Hollywood,6.93,61.8,,1.701413428,9.43208097,943.61,78.9,
,Modesto,Modesto,7.96,35.9,,2.140091116,0.907344909,1004.06,76.4,
,Los Angeles,Los Angeles,5.86,68.2,,1.116389549,8.96621706,1052.11,92.32,
,Dos Palos,Dos Palos,6.15,58.1,,1.736379613,0.009961064,256.89,113.53,
,Modesto,Modesto,7.86,38.3,,2.166074951,1.412354355,969.91,51.59,
,Long Beach,Long Beach,6.73,63.6,,1.339130435,9.501436076,659.54,72.65,
,Riverside,Riverside,8.03,78.2,,1.001596169,1.072250316,1334.18,40.64,
